merge_action,normalized_brand,parent_company,ownership_resolution_status,category_scope,region_codes_include,review_product_count,review_decision,candidate_action
appended_new,u,Système U,direct,beverages,FRANCE,1953,map to Système U,append_candidate
appended_new,auchan,Auchan,direct,dairies,FRANCE,1519,map to Auchan,append_candidate
appended_new,auchan,Auchan,direct,snacks,FRANCE,1380,map to Auchan,append_candidate
appended_new,u,Système U,direct,snacks,FRANCE,1341,map to Système U,append_candidate
appended_new,auchan,Auchan,direct,beverages,FRANCE,1108,map to Auchan,append_candidate
appended_new,u,Système U,direct,dairies,FRANCE,957,map to Système U,append_candidate
appended_new,carrefour,Carrefour,direct,dairies,FRANCE,875,map to Carrefour,append_candidate
appended_new,marque repere,E.Leclerc,direct,beverages,FRANCE,783,map to E.Leclerc,append_candidate
appended_new,danone,Danone,direct,dairies,FRANCE,782,approve proposed,append_candidate
appended_new,paturages,Les Mousquetaires / Intermarché,direct,dairies,FRANCE,749,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,carrefour,Carrefour,direct,snacks,FRANCE,731,map to Carrefour,append_candidate
appended_new,casino,Groupe Casino,direct,dairies,FRANCE,634,map to Groupe Casino,append_candidate
appended_new,casino,Groupe Casino,direct,beverages,FRANCE,607,map to Groupe Casino,append_candidate
appended_new,casino,Groupe Casino,direct,snacks,FRANCE,598,map to Groupe Casino,append_candidate
appended_new,marque repere,E.Leclerc,direct,snacks,FRANCE,555,map to E.Leclerc,append_candidate
appended_new,monoprix,Monoprix,direct,dairies,FRANCE,547,map to Monoprix,append_candidate
appended_new,leclerc,E.Leclerc,direct,snacks,FRANCE,464,map to E.Leclerc,append_candidate
appended_new,carrefour,Carrefour,direct,beverages,FRANCE,441,map to Carrefour,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,FRANCE,441,map to Lindt & Sprüngli,append_candidate
appended_new,Lay's,PepsiCo,direct,snacks,US_CANADA,418,map to PepsiCo,append_candidate
appended_new,e.leclerc,E.Leclerc,direct,snacks,FRANCE,409,map to E.Leclerc,append_candidate
appended_new,président,Lactalis,direct,dairies,FRANCE,404,map to Lactalis,append_candidate
appended_new,Reflets de France,Carrefour,direct,dairies,FRANCE,388,map to Carrefour,append_candidate
appended_new,carrefour,Carrefour,direct,beverages,FRANCE|SOUTHERN_EUROPE,350,map to Carrefour,append_candidate
appended_new,Lay's,PepsiCo,direct,snacks,FRANCE,346,map to PepsiCo,append_candidate
appended_new,carrefour,Carrefour,direct,snacks,FRANCE|SOUTHERN_EUROPE,342,map to Carrefour,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,FRANCE,336,map to The Coca-Cola Company,append_candidate
appended_new,monoprix,Monoprix,direct,snacks,FRANCE,333,map to Monoprix,append_candidate
appended_new,marque repere,E.Leclerc,direct,dairies,FRANCE,293,map to E.Leclerc,append_candidate
appended_new,wegmans,Wegmans,direct,snacks,US_CANADA,290,map to Wegmans,append_candidate
appended_new,Activia,Danone,direct,dairies,FRANCE,281,map to Danone,append_candidate
appended_new,tesco,Tesco,direct,snacks,UK_IE,261,map to Tesco,append_candidate
appended_new,monoprix,Monoprix,direct,beverages,FRANCE,256,map to Monoprix,append_candidate
appended_new,lidl,Lidl,direct,snacks,FRANCE,250,map to Lidl,append_candidate
appended_new,leclerc,E.Leclerc,direct,dairies,FRANCE,249,map to E.Leclerc,append_candidate
appended_new,Walkers,PepsiCo,direct,snacks,UK_IE,244,map to PepsiCo,append_candidate
appended_new,sainsburys,Sainsbury's,direct,dairies,UK_IE,232,map to Sainsbury's,append_candidate
appended_new,tesco,Tesco,direct,dairies,UK_IE,230,map to Tesco,append_candidate
appended_new,carrefour,Carrefour,direct,snacks,BENELUX|FRANCE,229,map to Carrefour,append_candidate
appended_new,Doritos,PepsiCo,direct,snacks,US_CANADA,218,map to PepsiCo,append_candidate
appended_new,Gatorade,PepsiCo,direct,beverages,US_CANADA,210,map to PepsiCo,append_candidate
appended_new,lactel,Lactalis,direct,dairies,FRANCE,204,map to Lactalis,append_candidate
appended_new,sainsburys,Sainsbury's,direct,snacks,UK_IE,199,map to Sainsbury's,append_candidate
appended_new,Schweppes,Suntory Beverage & Food,market_scoped,beverages,FRANCE,187,approve proposed,append_candidate
appended_new,carrefour,Carrefour,direct,dairies,FRANCE|SOUTHERN_EUROPE,175,map to Carrefour,append_candidate
appended_new,Nescafé,Nestlé,direct,beverages,FRANCE,173,map to Nestlé,append_candidate
appended_new,Danette,Danone,direct,dairies,FRANCE,170,map to Danone,append_candidate
appended_new,wegmans,Wegmans,direct,dairies,US_CANADA,168,map to Wegmans,append_candidate
appended_new,Cadbury,The Hershey Company,market_scoped,snacks,US_CANADA,160,approve proposed,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,FRANCE,157,map to The Coca-Cola Company,append_candidate
appended_new,Cadbury,Mondelēz International,market_scoped,snacks,UK_IE,153,approve proposed,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,dairies,FRANCE,152,map to Carrefour,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,US_CANADA,147,map to Lindt & Sprüngli,append_candidate
appended_new,aldi,Aldi,direct,snacks,UK_IE,147,map to Aldi,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,US_CANADA,144,map to PepsiCo,append_candidate
appended_new,monoprix gourmet,Monoprix,direct,dairies,FRANCE,142,map to Monoprix,append_candidate
appended_new,sainsburys,Sainsbury's,direct,beverages,UK_IE,142,map to Sainsbury's,append_candidate
appended_new,aldi,Aldi,direct,snacks,FRANCE,139,map to Aldi,append_candidate
appended_new,lidl,Lidl,direct,dairies,FRANCE,138,map to Lidl,append_candidate
appended_new,u,Système U,direct,cereals,FRANCE,137,map to Système U,append_candidate
appended_new,wegmans,Wegmans,direct,beverages,US_CANADA,132,map to Wegmans,append_candidate
appended_new,tesco,Tesco,direct,beverages,UK_IE,124,map to Tesco,append_candidate
appended_new,Pepsi,PepsiCo,direct,beverages,US_CANADA,120,map to PepsiCo,append_candidate
appended_new,la vache qui rit,Bel Group,direct,dairies,FRANCE,119,map to Bel Group,append_candidate
appended_new,Oreo,Mondelēz International,direct,snacks,US_CANADA,118,map to Mondelēz International,append_candidate
appended_new,lidl,Lidl,direct,snacks,UK_IE,118,map to Lidl,append_candidate
appended_new,Pepsi,PepsiCo,direct,beverages,FRANCE,116,map to PepsiCo,append_candidate
appended_new,Ruffles,PepsiCo,direct,snacks,US_CANADA,115,map to PepsiCo,append_candidate
appended_new,aldi,Aldi,direct,dairies,UK_IE,115,map to Aldi,append_candidate
updated_existing,Cheerios,General Mills,market_scoped,cereals,US_CANADA,112,approve proposed,possible_update_existing
appended_new,lidl,Lidl,direct,beverages,FRANCE,111,map to Lidl,append_candidate
appended_new,Volvic,Danone,direct,beverages,FRANCE,107,map to Danone,append_candidate
appended_new,quaker,PepsiCo,direct,snacks,US_CANADA,104,map to PepsiCo,append_candidate
appended_new,carrefour,Carrefour,direct,dairies,BENELUX|FRANCE,103,map to Carrefour,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,US_CANADA,101,map to The Coca-Cola Company,append_candidate
appended_new,Coca-Cola Light,The Coca-Cola Company,direct,beverages,FRANCE,96,map to The Coca-Cola Company,append_candidate
appended_new,KitKat,Nestlé,market_scoped,snacks,FRANCE,96,approve proposed,append_candidate
appended_new,aldi,Aldi,direct,dairies,FRANCE,94,map to Aldi,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,FRANCE|DACH,91,map to Lindt & Sprüngli,append_candidate
appended_new,e.leclerc,E.Leclerc,direct,dairies,FRANCE,91,map to E.Leclerc,append_candidate
appended_new,st môret,Savencia,direct,dairies,FRANCE,91,map to Savencia,append_candidate
appended_new,kiri,Bel Group,direct,dairies,FRANCE,91,map to Bel Group,append_candidate
appended_new,lidl,Lidl,direct,dairies,UK_IE,90,map to Lidl,append_candidate
appended_new,Doritos,PepsiCo,direct,snacks,FRANCE,90,map to PepsiCo,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,FRANCE,89,map to PepsiCo,append_candidate
appended_new,Oreo,Mondelēz International,direct,snacks,FRANCE,86,map to Mondelēz International,append_candidate
appended_new,boursin,Bel Group,direct,dairies,FRANCE,86,map to Bel Group,append_candidate
appended_new,KitKat,The Hershey Company,market_scoped,snacks,US_CANADA,84,approve proposed,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,UK_IE,81,map to The Coca-Cola Company,append_candidate
appended_new,auchan,Auchan,direct,cereals,FRANCE,81,map to Auchan,append_candidate
appended_new,Tostitos,PepsiCo,direct,snacks,US_CANADA,81,map to PepsiCo,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,snacks,FRANCE,81,map to Carrefour,append_candidate
appended_new,tartare,Savencia,direct,dairies,FRANCE,79,map to Savencia,append_candidate
appended_new,danone,Danone,direct,dairies,FRANCE|SOUTHERN_EUROPE,77,approve proposed,append_candidate
appended_new,Volvic,Danone,direct,beverages,FRANCE|DACH,77,map to Danone,append_candidate
updated_existing,Dr Pepper,Keurig Dr Pepper,market_scoped,beverages,US_CANADA,75,approve proposed,possible_update_existing
appended_new,président,Lactalis,direct,dairies,US_CANADA,75,map to Lactalis,append_candidate
appended_new,7UP,PepsiCo,market_scoped,beverages,FRANCE,74,approve proposed,append_candidate
appended_new,kettle brand,Kettle Brand / Campbell Soup Company,direct,snacks,US_CANADA,74,map to Kettle Brand / Campbell Soup Company,append_candidate
appended_new,Nescafé Dolce Gusto,Nestlé,direct,beverages,FRANCE,74,map to Nestlé,append_candidate
appended_new,Mountain Dew,PepsiCo,direct,beverages,US_CANADA,71,map to PepsiCo,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,beverages,FRANCE,70,map to Carrefour,append_candidate
appended_new,SodaStream,PepsiCo,direct,beverages,FRANCE,69,map to PepsiCo,append_candidate
appended_new,babybel,Bel Group,direct,dairies,FRANCE,68,map to Bel Group,append_candidate
appended_new,marque repere,E.Leclerc,direct,cereals,FRANCE,68,map to E.Leclerc,append_candidate
appended_new,danone,Danone,direct,dairies,BENELUX|FRANCE,67,approve proposed,append_candidate
appended_new,Monster Energy,Monster Beverage Corp,direct,beverages,FRANCE,66,approve proposed,append_candidate
appended_new,Actimel,Danone,direct,dairies,FRANCE,65,map to Danone,append_candidate
appended_new,aldi,Aldi,direct,beverages,UK_IE,65,map to Aldi,append_candidate
appended_new,aldi,Aldi,direct,dairies,US_CANADA,63,map to Aldi,append_candidate
appended_new,Fuze Tea,The Coca-Cola Company,direct,beverages,FRANCE,63,map to The Coca-Cola Company,append_candidate
appended_new,carrefour,Carrefour,direct,cereals,FRANCE|SOUTHERN_EUROPE,62,map to Carrefour,append_candidate
appended_new,aldi,Aldi,direct,snacks,US_CANADA,61,map to Aldi,append_candidate
appended_new,wegmans,Wegmans,direct,cereals,US_CANADA,60,map to Wegmans,append_candidate
appended_new,Cadbury,Mondelēz International,market_scoped,snacks,FRANCE,59,approve proposed,append_candidate
appended_new,casino,Groupe Casino,direct,cereals,FRANCE,59,map to Groupe Casino,append_candidate
appended_new,Pepsi,PepsiCo,direct,beverages,UK_IE,58,map to PepsiCo,append_candidate
appended_new,Belvita,Mondelēz International,direct,snacks,FRANCE,58,map to Mondelēz International,append_candidate
appended_new,la laitiere,Nestlé,direct,dairies,FRANCE,58,map to Nestlé,append_candidate
appended_new,carrefour,Carrefour,direct,beverages,BENELUX|FRANCE,57,map to Carrefour,append_candidate
appended_new,lidl,Lidl,direct,beverages,UK_IE,56,map to Lidl,append_candidate
appended_new,tesco,Tesco,direct,cereals,UK_IE,52,map to Tesco,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,snacks,FRANCE|SOUTHERN_EUROPE,52,map to Carrefour,append_candidate
appended_new,tesco,Tesco,direct,snacks,FRANCE|UK_IE,52,map to Tesco,append_candidate
appended_new,sainsburys,Sainsbury's,direct,snacks,FRANCE|UK_IE,50,map to Sainsbury's,append_candidate
appended_new,Capri Sun,Capri Sun Group / Coca-Cola Europacific Partners,market_scoped,beverages,FRANCE,50,approve proposed,append_candidate
appended_new,tesco,Tesco,direct,beverages,FRANCE|UK_IE,49,map to Tesco,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,FRANCE|DACH,49,map to The Coca-Cola Company,append_candidate
appended_new,sainsburys,Sainsbury's,direct,cereals,UK_IE,48,map to Sainsbury's,append_candidate
appended_new,danone,Danone (Dannon in US),direct,dairies,US_CANADA,48,approve proposed,append_candidate
appended_new,auchan bio,Auchan,direct,beverages,FRANCE,48,map to Auchan,append_candidate
appended_new,Ritz,Mondelēz International,direct,snacks,US_CANADA,47,map to Mondelēz International,append_candidate
appended_new,tesco,Tesco,direct,dairies,FRANCE|UK_IE,46,map to Tesco,append_candidate
appended_new,auchan,Auchan,direct,snacks,FRANCE|SOUTHERN_EUROPE,46,map to Auchan,append_candidate
appended_new,Doritos,PepsiCo,direct,snacks,UK_IE,45,map to PepsiCo,append_candidate
appended_new,tesco finest,Tesco,direct,snacks,UK_IE,45,map to Tesco,append_candidate
appended_new,Belvita,Mondelēz International,direct,snacks,US_CANADA,45,map to Mondelēz International,append_candidate
appended_new,Reflets de France,Carrefour,direct,beverages,FRANCE,45,map to Carrefour,append_candidate
appended_new,auchan bio,Auchan,direct,dairies,FRANCE,45,map to Auchan,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,UK_IE,44,map to Lindt & Sprüngli,append_candidate
appended_new,danone,Danone,direct,dairies,UK_IE,44,approve proposed,append_candidate
appended_new,Sprite,The Coca-Cola Company,direct,beverages,US_CANADA,44,map to The Coca-Cola Company,append_candidate
appended_new,Monster Energy,Monster Beverage Corp,direct,beverages,UK_IE,43,approve proposed,append_candidate
appended_new,Schweppes,Suntory Beverage & Food,market_scoped,beverages,BENELUX|FRANCE,42,approve proposed,append_candidate
appended_new,Chocapic,Nestlé,direct,cereals,FRANCE,41,map to Nestlé,append_candidate
appended_new,auchan bio,Auchan,direct,snacks,FRANCE,40,map to Auchan,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,UK_IE,40,map to PepsiCo,append_candidate
appended_new,sainsburys,Sainsbury's,direct,beverages,FRANCE|UK_IE,40,map to Sainsbury's,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,beverages,FRANCE|SOUTHERN_EUROPE,40,map to Carrefour,append_candidate
appended_new,aldi,Aldi,direct,beverages,FRANCE,39,map to Aldi,append_candidate
appended_new,Lay's,PepsiCo,direct,snacks,BENELUX|FRANCE,38,map to PepsiCo,append_candidate
appended_new,Oreo,Mondelēz International,direct,snacks,FRANCE|US_CANADA,37,map to Mondelēz International,append_candidate
appended_new,aldi,Aldi,direct,beverages,US_CANADA,36,map to Aldi,append_candidate
appended_new,wegmans organic,Wegmans,direct,beverages,US_CANADA,35,map to Wegmans,append_candidate
appended_new,u bio,Système U,direct,dairies,FRANCE,35,map to Système U,append_candidate
appended_new,Activia,Danone,direct,dairies,US_CANADA,35,map to Danone,append_candidate
appended_new,Sprite,The Coca-Cola Company,direct,beverages,FRANCE,35,map to The Coca-Cola Company,append_candidate
appended_new,Reflets de France,Carrefour,direct,snacks,FRANCE,34,map to Carrefour,append_candidate
updated_existing,Capri Sun,Kraft Heinz,market_scoped,beverages,US_CANADA,34,approve proposed,possible_update_existing
appended_new,Toblerone,Mondelēz International,direct,snacks,FRANCE,34,map to Mondelēz International,append_candidate
appended_new,Activia,Danone,direct,dairies,UK_IE,34,map to Danone,append_candidate
appended_new,monoprix gourmet,Monoprix,direct,snacks,FRANCE,34,map to Monoprix,append_candidate
appended_new,tesco,Tesco,direct,cereals,FRANCE|UK_IE,33,map to Tesco,append_candidate
appended_new,casino bio,Groupe Casino,direct,beverages,FRANCE,33,map to Groupe Casino,append_candidate
appended_new,Monster Energy,Monster Beverage Corp (Coca-Cola 20% stake / exclusive distrib),direct,beverages,US_CANADA,32,approve proposed,append_candidate
appended_new,auchan,Auchan,direct,beverages,FRANCE|SOUTHERN_EUROPE,31,map to Auchan,append_candidate
appended_new,monoprix bio,Monoprix,direct,beverages,FRANCE,31,map to Monoprix,append_candidate
appended_new,Smarties,Nestlé,market_scoped,snacks,FRANCE,31,approve proposed,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,UK_IE,29,map to The Coca-Cola Company,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,FRANCE|SOUTHERN_EUROPE,29,map to The Coca-Cola Company,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,US_CANADA,29,map to The Coca-Cola Company,append_candidate
appended_new,carrefour,Carrefour,direct,cereals,FRANCE,29,map to Carrefour,append_candidate
appended_new,Walkers,PepsiCo,direct,snacks,FRANCE,27,map to PepsiCo,append_candidate
appended_new,tesco finest,Tesco,direct,dairies,UK_IE,27,map to Tesco,append_candidate
appended_new,u bio,Système U,direct,beverages,FRANCE,27,map to Système U,append_candidate
appended_new,SodaStream,PepsiCo,direct,beverages,FRANCE|DACH,27,map to PepsiCo,append_candidate
appended_new,sainsburys taste the difference,Sainsbury's,direct,snacks,UK_IE,27,map to Sainsbury's,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,cereals,FRANCE,27,map to Carrefour,append_candidate
appended_new,sainsburys,Sainsbury's,direct,dairies,FRANCE|UK_IE,27,map to Sainsbury's,append_candidate
appended_new,u saveurs,Système U,direct,dairies,FRANCE,27,map to Système U,append_candidate
appended_new,Walkers,PepsiCo,direct,snacks,US_CANADA,26,map to PepsiCo,append_candidate
appended_new,leclerc,E.Leclerc,direct,beverages,FRANCE,26,map to E.Leclerc,append_candidate
appended_new,le rustique,Savencia,direct,dairies,FRANCE,26,map to Savencia,append_candidate
appended_new,Nescafé,Nestlé,direct,beverages,UK_IE,26,map to Nestlé,append_candidate
appended_new,auchan,Auchan,direct,dairies,FRANCE|SOUTHERN_EUROPE,26,map to Auchan,append_candidate
appended_new,danone,Danone (Dannon in US),direct,dairies,FRANCE|US_CANADA,26,approve proposed,append_candidate
appended_new,monoprix,Monoprix,direct,cereals,FRANCE,25,map to Monoprix,append_candidate
appended_new,Simpl,Carrefour,direct,snacks,FRANCE|SOUTHERN_EUROPE,25,map to Carrefour,append_candidate
appended_new,lidl,Lidl,direct,dairies,US_CANADA,24,map to Lidl,append_candidate
appended_new,lidl,Lidl,direct,snacks,FRANCE|DACH,24,map to Lidl,append_candidate
appended_new,président,Lactalis,direct,dairies,FRANCE|SOUTHERN_EUROPE,24,map to Lactalis,append_candidate
updated_existing,Schweppes,Keurig Dr Pepper,market_scoped,beverages,US_CANADA,24,approve proposed,possible_update_existing
appended_new,Schweppes,Suntory Beverage & Food,market_scoped,beverages,FRANCE|DACH,24,approve proposed,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,FRANCE|SOUTHERN_EUROPE,23,map to Lindt & Sprüngli,append_candidate
appended_new,Carrefour Classic,Carrefour,direct,dairies,FRANCE,23,map to Carrefour,append_candidate
appended_new,monoprix bio,Monoprix,direct,snacks,FRANCE,23,map to Monoprix,append_candidate
appended_new,carrefour,Carrefour,direct,snacks,BENELUX|FRANCE|SOUTHERN_EUROPE,23,map to Carrefour,append_candidate
appended_new,carrefour,Carrefour,direct,beverages,BENELUX|FRANCE|SOUTHERN_EUROPE,23,map to Carrefour,append_candidate
appended_new,aldi,Aldi,direct,snacks,FRANCE|DACH,23,map to Aldi,append_candidate
appended_new,Schweppes,Suntory Beverage & Food,market_scoped,beverages,FRANCE|SOUTHERN_EUROPE,23,approve proposed,append_candidate
appended_new,Nesquik,Nestlé,direct,beverages,FRANCE,23,map to Nestlé,append_candidate
appended_new,carrefour le marche,Carrefour,direct,snacks,FRANCE,22,map to Carrefour,append_candidate
appended_new,paturages,Les Mousquetaires / Intermarché,direct,dairies,BENELUX|FRANCE,22,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,dairies,FRANCE|SOUTHERN_EUROPE,22,map to Carrefour,append_candidate
appended_new,monoprix bio,Monoprix,direct,dairies,FRANCE,22,map to Monoprix,append_candidate
appended_new,danonino,Danone,direct,dairies,FRANCE,22,map to Danone,append_candidate
appended_new,lidl,Lidl,direct,snacks,US_CANADA,22,map to Lidl,append_candidate
appended_new,Nescafé,Nestlé,direct,beverages,FRANCE|DACH,22,map to Nestlé,append_candidate
appended_new,Cadbury,Mondelēz International,market_scoped,snacks,FRANCE|UK_IE,21,approve proposed,append_candidate
appended_new,Carrefour Sélection,Carrefour,direct,beverages,FRANCE,21,map to Carrefour,append_candidate
appended_new,Quaker Oats,PepsiCo,direct,cereals,US_CANADA,20,map to PepsiCo,append_candidate
appended_new,Rolo,The Hershey Company,market_scoped,snacks,US_CANADA,20,approve proposed,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,dairies,BENELUX|FRANCE,20,map to Carrefour,append_candidate
appended_new,Gatorade,PepsiCo,direct,beverages,FRANCE|US_CANADA,20,map to PepsiCo,append_candidate
appended_new,Nesquik,Nestlé,direct,cereals,FRANCE,20,map to Nestlé,append_candidate
appended_new,wegmans organic,Wegmans,direct,dairies,US_CANADA,20,map to Wegmans,append_candidate
appended_new,Nescafé,Nestlé,direct,beverages,FRANCE|SOUTHERN_EUROPE,19,map to Nestlé,append_candidate
appended_new,lidl,Lidl,direct,dairies,FRANCE|DACH,19,map to Lidl,append_candidate
appended_new,KitKat,Nestlé,market_scoped,snacks,UK_IE,19,approve proposed,append_candidate
appended_new,danone,Danone,direct,dairies,FRANCE|DACH,19,approve proposed,append_candidate
appended_new,Cadbury,Mondelēz International,market_scoped,dairies,UK_IE,19,approve proposed,append_candidate
appended_new,Activia,Danone,direct,dairies,BENELUX|FRANCE,19,map to Danone,append_candidate
appended_new,casino bio,Groupe Casino,direct,dairies,FRANCE,19,map to Groupe Casino,append_candidate
appended_new,Carrefour Sélection,Carrefour,direct,snacks,FRANCE,19,map to Carrefour,append_candidate
appended_new,Belvita,Mondelēz International,direct,snacks,UK_IE,19,map to Mondelēz International,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,FRANCE|DACH,19,map to The Coca-Cola Company,append_candidate
appended_new,coop naturaplan,Coop,direct,dairies,FRANCE|DACH,19,map to Coop,append_candidate
appended_new,lidl,Lidl,direct,beverages,FRANCE|DACH,18,map to Lidl,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,FRANCE|US_CANADA,18,map to PepsiCo,append_candidate
appended_new,président,Lactalis,direct,dairies,FRANCE|DACH,18,map to Lactalis,append_candidate
appended_new,Schweppes,Suntory Beverage & Food,market_scoped,beverages,UK_IE,18,approve proposed,append_candidate
appended_new,sainsburys,Sainsbury's,direct,cereals,FRANCE|UK_IE,18,map to Sainsbury's,append_candidate
appended_new,aldi,Aldi,direct,cereals,US_CANADA,18,map to Aldi,append_candidate
appended_new,boursin,Bel Group,direct,dairies,US_CANADA,18,map to Bel Group,append_candidate
appended_new,babybel,Bel Group,direct,dairies,US_CANADA,17,map to Bel Group,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,BENELUX|FRANCE,17,map to The Coca-Cola Company,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,cereals,FRANCE|SOUTHERN_EUROPE,17,map to Carrefour,append_candidate
appended_new,Fitness,Nestlé,direct,cereals,FRANCE,17,map to Nestlé,append_candidate
appended_new,Lay's,PepsiCo,direct,snacks,UK_IE,17,map to PepsiCo,append_candidate
appended_new,Oreo,Mondelēz International,direct,snacks,FRANCE|SOUTHERN_EUROPE,17,map to Mondelēz International,append_candidate
appended_new,Gatorade,PepsiCo,direct,beverages,FRANCE,17,map to PepsiCo,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,BENELUX|FRANCE,17,map to PepsiCo,append_candidate
appended_new,u bio,Système U,direct,snacks,FRANCE,17,map to Système U,append_candidate
appended_new,lidl,Lidl,direct,beverages,US_CANADA,17,map to Lidl,append_candidate
appended_new,sainsburys taste the difference,Sainsbury's,direct,dairies,UK_IE,17,map to Sainsbury's,append_candidate
appended_new,Nescafé,Nestlé,direct,beverages,BENELUX|FRANCE,17,map to Nestlé,append_candidate
appended_new,lion,Nestlé,direct,snacks,FRANCE,17,map to Nestlé,append_candidate
appended_new,Nescafé Dolce Gusto,Nestlé,direct,beverages,FRANCE|DACH,16,map to Nestlé,append_candidate
appended_new,Lay's,PepsiCo,direct,snacks,FRANCE|SOUTHERN_EUROPE,16,map to PepsiCo,append_candidate
appended_new,lidl,Lidl,direct,cereals,FRANCE,16,map to Lidl,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,snacks,BENELUX|FRANCE|SOUTHERN_EUROPE,16,map to Carrefour,append_candidate
appended_new,aldi,Aldi,direct,cereals,FRANCE,16,map to Aldi,append_candidate
appended_new,aldi,Aldi,direct,dairies,FRANCE|DACH,15,map to Aldi,append_candidate
appended_new,Smarties,Smarties Candy Company,market_scoped,snacks,US_CANADA,15,approve proposed,append_candidate
appended_new,carrefour,Carrefour,direct,dairies,BENELUX|FRANCE|SOUTHERN_EUROPE,15,map to Carrefour,append_candidate
appended_new,Walkers,PepsiCo,direct,snacks,FRANCE|UK_IE,15,map to PepsiCo,append_candidate
appended_new,casino bio,Groupe Casino,direct,snacks,FRANCE,15,map to Groupe Casino,append_candidate
appended_new,Nescafé,Nestlé,direct,beverages,US_CANADA,15,map to Nestlé,append_candidate
appended_new,danone,Danone,direct,beverages,FRANCE,15,approve proposed,append_candidate
appended_new,auchan,Auchan,direct,cereals,FRANCE|SOUTHERN_EUROPE,15,map to Auchan,append_candidate
appended_new,babybel,Bel Group,direct,dairies,FRANCE|DACH,14,map to Bel Group,append_candidate
appended_new,Activia,Danone,direct,dairies,FRANCE|SOUTHERN_EUROPE,14,map to Danone,append_candidate
appended_new,leclerc,E.Leclerc,direct,snacks,US_CANADA,14,map to E.Leclerc,append_candidate
appended_new,Pepsi,PepsiCo,direct,beverages,FRANCE|DACH,14,map to PepsiCo,append_candidate
appended_new,Actimel,Danone,direct,dairies,UK_IE,14,map to Danone,append_candidate
appended_new,tesco,Tesco,direct,dairies,FRANCE,14,map to Tesco,append_candidate
appended_new,Capri Sun,Capri Sun Group / Coca-Cola Europacific Partners,market_scoped,beverages,FRANCE|DACH,14,approve proposed,append_candidate
appended_new,wegmans organic,Wegmans,direct,cereals,US_CANADA,13,map to Wegmans,append_candidate
appended_new,Nescafé,Nestlé,direct,beverages,FRANCE|UK_IE,13,map to Nestlé,append_candidate
appended_new,Danette,Danone,direct,dairies,BENELUX|FRANCE,13,map to Danone,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,FRANCE|UK_IE,13,map to The Coca-Cola Company,append_candidate
appended_new,aldi,Aldi,direct,cereals,UK_IE,13,map to Aldi,append_candidate
appended_new,Belvita,Mondelēz International,direct,snacks,FRANCE|SOUTHERN_EUROPE,13,map to Mondelēz International,append_candidate
appended_new,aldi,Aldi,direct,snacks,BENELUX|FRANCE,13,map to Aldi,append_candidate
appended_new,Dr Pepper,The Coca-Cola Company,market_scoped,beverages,UK_IE,13,approve proposed,append_candidate
appended_new,Doritos,PepsiCo,direct,snacks,FRANCE|SOUTHERN_EUROPE,13,map to PepsiCo,append_candidate
appended_new,paturage,Les Mousquetaires / Intermarché,direct,dairies,FRANCE,13,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,Dr Pepper,The Coca-Cola Company,market_scoped,beverages,FRANCE,13,approve proposed,append_candidate
appended_new,aldi,Aldi,direct,beverages,FRANCE|DACH,13,map to Aldi,append_candidate
appended_new,lion,Nestlé,direct,cereals,FRANCE,13,map to Nestlé,append_candidate
