barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason,protein_g_per_100kcal_off_raw,carbs_g_per_100kcal_off_raw,fat_g_per_100kcal_off_raw
4260644046871,More Clear Protein - Mango Juice - Probe,more,more,beverages,Beverages,en:germany|en:united-states,DACH|US_CANADA,https://images.openfoodfacts.org/images/products/426/064/404/6871/front_de.6.400.jpg,146.666666666667,146.666666666667,,,0.0,0.0,2.3,2.3,0.0,0.0,0.0,0.0,81.0,,0.1075,0.1075,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,55.227272727272606,1.5681818181818143,
4260715298956,Holy Speculoos,holy,holy,beverages,Beverages,en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/426/071/529/8956/front_fr.9.400.jpg,0.5,0.5,0.5,,0.1,0.1,0.3,,0.0,0.0,0.5,0.5,0.1,0.1,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,20.0,60.0,100.0
4305615615646,Granatapfel Aronia,"altapharma,rossmann",altapharma,snacks,"Snacks,Sweet snacks,Confectioneries,Candies",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/430/561/561/5646/front_fr.12.400.jpg,240.0,240.0,0.1,0.1,0.1,0.1,97.5,,0.5,0.5,0.1,0.1,0.1,0.1,0.01,0.01,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.04166666666666667,40.625,0.04166666666666667
4305615615653,Ingwer Limette Bonbons,altapharma,altapharma,snacks,"Snacks, Sweet snacks, Confectioneries, Candies",en:germany|en:united-kingdom,DACH|UK_IE,https://images.openfoodfacts.org/images/products/430/561/561/5653/front_en.7.400.jpg,240.0,240.0,0.1,0.1,0.1,0.1,96.5,,0.5,0.5,0.1,0.1,0.1,0.1,0.01,0.01,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.04166666666666667,40.208333333333336,0.04166666666666667
4305615751948,Pfirsich -Maracuja,king's crown,king's crown,beverages,"Getränke und Getränkezubereitungen, Getränke, Getränkezubereitungen, Kräutertees, Früchtetees",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/430/561/575/1948/front_de.12.400.jpg,2.0,2.0,0.0,0.0,0.0,0.0,0.6,,0.2,0.2,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,30.0,0.0
4309100207934,Honey Nut Crispy Oats,millville,millville,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, extruded cereals",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/430/910/020/7934/front_en.8.400.jpg,156.380514705882,156.380514705882,3.68235294117647,3.68235294117647,0.0010588235294117,0.0010588235294117,68.4540441176471,,28.9952205882353,28.9952205882353,5.70588235294118,5.70588235294118,9.03058823529412,9.03058823529412,2.88322169117647,2.88322169117647,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,5.774752853498857,43.774024050499115,2.3547389827320755
4316268217057,Rooibos vanille,captains tea,captains tea,beverages,"Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Heißgetränke, Pflanzliche Getränke, Getränkezubereitungen, Kräutertees, Rotbusch",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/431/626/821/7057/front_de.22.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.4,,0.1,0.1,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.0,0.0
4316268491679,Caffè Crema Kaffee Pads,,unknown,beverages,en:coffee-capsules,en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/431/626/849/1679/front_fr.3.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.3,,0.0,0.0,,,0.2,0.2,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,20.0,30.0,0.0
43316358,Monster energy ultra red,monster,monster,beverages,"Boissons, Boissons édulcorées, Boissons énergisantes",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/004/331/6358/front_fr.8.400.jpg,2.0,2.0,0.0,0.0,0.0,0.0,0.6,,0.0,0.0,,,0.0,0.0,0.19,0.19,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,30.0,0.0
4335619017955,Pastis sans alcool lidanis,lidanis,lidanis,beverages,pastis,en:france,FRANCE,https://images.openfoodfacts.org/images/products/433/561/901/7955/front_fr.3.400.jpg,3.0,3.0,0.5,,0.1,0.1,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,16.666666666666664,16.666666666666664,16.666666666666664
4335619018884,Les miboz,envia,envia,dairies,en:yogurts,en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/433/561/901/8884/front_en.3.400.jpg,74.0,74.0,12.2,,0.6,0.6,12.2,12.2,12.1,12.1,,,3.4,3.4,0.325,0.325,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,4.594594594594594,16.486486486486484,16.486486486486484
4335619031623,goldesa,milbona,milbona,dairies,Fromage à tartiner à environ 20% MG,en:france,FRANCE,https://images.openfoodfacts.org/images/products/433/561/903/1623/front_en.7.400.jpg,129.142857142857,129.142857142857,21.0,,14.0,14.0,3.3,3.3,3.3,3.3,0.0,0.0,5.2,5.2,0.8,0.8,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,4.026548672566376,2.555309734513277,16.261061946902675
4335619084070,Chewing gum,jetgum,jetgum,snacks,en:sugar-free-chewing-gum,en:france,FRANCE,https://images.openfoodfacts.org/images/products/433/561/908/4070/front_fr.14.400.jpg,161.0,161.0,0.5,0.5,0.1,0.1,66.0,,0.5,0.5,0.0,0.0,0.5,0.5,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.3105590062111801,40.993788819875775,0.3105590062111801
4335619184480,,freeway,freeway,beverages,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Boissons aux fruits,Sodas,Sodas aux fruits,Sodas au citron,Boissons gazeuses sans jus de fruit,Boisson gazéifiée",en:france,FRANCE,https://images.openfoodfacts.org/images/products/433/561/918/4480/front_en.3.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.5,,0.5,0.5,0.0,0.0,0.0,0.0,0.01,0.01,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,50.0,0.0
4335896563503,Laktosefrei joghurt,kaufland,kaufland,dairies,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts",en:france,FRANCE,https://images.openfoodfacts.org/images/products/433/589/656/3503/front_en.10.400.jpg,55.0,55.0,15.0,,1.0,1.0,5.9,5.9,5.9,5.9,0.0,0.0,4.4,4.4,0.134,0.134,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,8.0,10.727272727272728,27.27272727272727
43844553,Café au lait,dolce gusto,dolce gusto,beverages,"Capsules, Dolce Gusto-compatible capsules, en:coffee-capsules",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/004/384/4553/front_fr.10.400.jpg,40.0,40.0,20.0,,12.5,12.5,29.4,,29.1,29.1,,,21.2,,1.0,1.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,53.0,73.5,50.0
4388844221581,KOKOSWASSER pur,rewe bio,rewe bio,beverages,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based beverages, Coconut waters",en:germany|en:united-states,DACH|US_CANADA,https://images.openfoodfacts.org/images/products/438/884/422/1581/front_en.6.400.jpg,12.0,12.0,0.0,0.0,0.0,0.0,29.0,,1.9,1.9,,,0.0,0.0,0.1,0.1,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,241.66666666666666,0.0
44501716,Les triangles fondants,milbona,milbona,dairies,en:cheeses,en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/004/450/1716/front_fr.3.400.jpg,9.0,9.0,19.5,,7.0,7.0,7.0,,7.0,7.0,,,0.30000001192093,0.30000001192093,1.78,1.78,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,3.333333465788111,77.77777777777779,216.66666666666666
44840396,grenadine zero sans sucree,teisseire,teisseire,beverages,"Boissons, Sirops, Sirops aromatisés, Sirops de grenadine",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/004/484/0396/front_fr.3.400.jpg,19.0,19.0,14.0,,8.0,8.0,1.4,1.4,0.9,0.9,5.0,5.0,8.6262665,,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,45.40140263157895,7.368421052631578,73.68421052631578
4515445800093,Coedo Beniaka,coedo,coedo,beverages,"Boissons, Boissons alcoolisées, Bières",en:france|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/451/544/580/0093/front_fr.24.400.jpg,11.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,,,15.0,,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,136.36363636363635,9.090909090909092,0.0
4542546539553,Chips artisanales de Beauce,,unknown,snacks,en:potato-crisps,en:france,FRANCE,https://images.openfoodfacts.org/images/products/454/254/653/9553/front_fr.4.400.jpg,44.0,44.0,7.0,,2.7,2.7,38.0,,0.6,0.6,,,6.5,6.5,1.0,1.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,14.772727272727273,86.36363636363636,15.909090909090908
45554483,Paille d'or,lu,lu,snacks,en:wafers,en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/004/555/4483/front_fr.3.400.jpg,10.0,10.0,10.0,,2.0,2.0,83.0,,53.0,53.0,,,4.0,,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,40.0,830.0000000000001,100.0
4605246003523,Чай чорний цейлонський байховий Грінфілд Голден Цейлон (Greenfield Golden Ceylon) в пакетиках для разової заварки,greenfield,greenfield,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés",en:france|en:georgia|en:russia,FRANCE,https://images.openfoodfacts.org/images/products/460/524/600/3523/front_fr.13.400.jpg,1.0,1.0,8.0,,5.0,5.0,2.0,,1.0,1.0,1.0,1.0,2.0,,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,200.0,200.0,800.0
4680012924196,зелёная,green line,green line,dairies,Йогурт,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/468/001/292/4196/front_ru.31.400.jpg,85.0,85.0,17.0,,,,63.0,,,,,,8.0,8.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,9.411764705882353,74.11764705882354,20.0
4710487054859,Aloe Vera Juice Drink Mango,chin chin,chin chin,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, en:Juice drinks",en:france,FRANCE,https://images.openfoodfacts.org/images/products/471/048/705/4859/front_fr.16.400.jpg,32.0,32.0,0.0,0.0,0.0,0.0,21.0,,20.0,20.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,65.625,0.0
4710960768075,Instant ginger Tea,,unknown,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/471/096/076/8075/front_fr.3.400.jpg,39.2,39.2,9.8,,0.0,0.0,9.8,9.8,9.0,9.0,0.0,0.0,10.0,10.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,25.510204081632654,25.0,25.0
4712905013974,Assortiment de Mochi,yuki & love,yuki & love,snacks,"Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Mochi",en:france,FRANCE,https://images.openfoodfacts.org/images/products/471/290/501/3974/front_fr.4.400.jpg,100.0,100.0,9.7,9.7,2.5,2.5,68.9,,40.7,40.7,,,5.3,5.3,0.16,0.16,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,5.3,68.9,9.7
4713268400180,BOBA MILK TEA,,unknown,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/471/326/840/0180/front_fr.3.400.jpg,0.21,0.21,4.5,,4.0,4.0,43.0,,22.0,22.0,,,1.0,,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,476.1904761904762,20476.190476190477,2142.857142857143
4713398111017,Greenmax Almond Tea with Hazelnut,,unknown,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/471/339/811/1017/front_fr.3.400.jpg,23.0,23.0,2.5,2.5,0.2,0.2,9.3,,9.3,9.3,,,1.4,1.4,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,6.08695652173913,40.434782608695656,10.869565217391305
4714221130069,Japanese style peanut mochi,,unknown,snacks,"Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Mochi",en:france,FRANCE,https://images.openfoodfacts.org/images/products/471/422/113/0069/front_fr.7.400.jpg,115.0,115.0,23.9,,14.2,14.2,63.9,,31.2,31.2,,,2.7,2.7,0.06,0.06,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,2.347826086956522,55.565217391304344,20.782608695652172
4751015096699,Sirop de grenadine,,unknown,beverages,"Boissons, Sirops, Sirops aromatisés, Sirops de grenadine",en:france,FRANCE,https://images.openfoodfacts.org/images/products/475/101/509/6699/front_fr.3.400.jpg,4.0,4.0,0.0,0.0,0.0,0.0,74.0,,74.0,74.0,,,0.3,0.3,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,7.5,1850.0,0.0
4751037280274,Rudy's Kombucha Mango & Passion Fruit,rudy's kombucha,rudy's kombucha,beverages,"en:Beverages and beverages preparations,Alimentos e bebidas à base de plantas,Bebidas,Alimentos Fermentados,Bebidas quentes,Bebidas à base de plantas,Bebidas fermentadas,Chás,Bebidas não alcoólicas,Bebidas à base de chá,en:Fermented teas,en:Kombuchas",en:estonia|en:finland|en:germany|en:greece|en:hong-kong|en:latvia|en:lithuania|en:netherlands|en:norway|en:united-states|en:mallorca,NORDICS|DACH|BENELUX|US_CANADA,https://images.openfoodfacts.org/images/products/475/103/728/0274/front_en.12.400.jpg,11.0,11.0,0.0,0.0,0.0,0.0,3.6,,1.2,1.2,1.6,1.6,0.01,0.01,0.1,0.1,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.09090909090909091,32.72727272727273,0.0
4751037281219,Rudy's Kombucha Rhubarb,rudy’s kombucha,rudys kombucha,beverages,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Produits fermentés,Boissons chaudes,Boissons à base de végétaux,Boissons fermentées,Thés,Boissons sans alcool,Boissons au thé,Thés sombres,Kombuchas",en:estonia|en:finland|en:germany|en:greece|en:hong-kong|en:latvia|en:lithuania|en:norway|en:united-states|en:mallorca,NORDICS|DACH|US_CANADA,https://images.openfoodfacts.org/images/products/475/103/728/1219/front_en.32.400.jpg,8.0,8.0,0.0,0.0,0.0,0.0,2.6,,0.8,0.8,1.6,1.6,0.01,0.01,0.1,0.1,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.125,32.5,0.0
4791066003093,Elephant Houee Necto,elephant house,elephant,beverages,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Still fruit soft drinks, Still fruit soft drink with sugar",en:france,FRANCE,https://images.openfoodfacts.org/images/products/479/106/600/3093/front_en.14.400.jpg,19.200000762939,19.200000762939,0.0,0.0,0.0,0.0,7.3,,7.3,7.3,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,38.02083182252212,0.0
4792038615566,Thé noir à l'orange,renuté,renute,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Infusions",en:france,FRANCE,https://images.openfoodfacts.org/images/products/479/203/861/5566/front_fr.11.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,50.0,0.0
4792038700934,Thé noir orange,,unknown,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Thés noirs",en:france,FRANCE,https://images.openfoodfacts.org/images/products/479/203/870/0934/front_fr.9.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,50.0,0.0
4792038700941,Thé noir fruits rouges,,unknown,beverages,"Aliments et boissons à base de végétaux,Boissons,Boissons chaudes,Boissons à base de végétaux,Thés,Thés noirs,Thés noirs aromatisés,Thés en sachets",en:france,FRANCE,https://images.openfoodfacts.org/images/products/479/203/870/0941/front_fr.3.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,50.0,0.0
4792038700958,Thé vert jasmin,,unknown,beverages,en:green-teas,en:france,FRANCE,https://images.openfoodfacts.org/images/products/479/203/870/0958/front_fr.9.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,50.0,0.0
4792038700996,The noir orange curcuma,,unknown,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Thés noirs",en:france,FRANCE,https://images.openfoodfacts.org/images/products/479/203/870/0996/front_fr.7.400.jpg,2.0,2.0,0.5,,0.0,0.0,0.5,0.5,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,25.0,25.0
4792038701009,Thé noir english breakfast,renuté,renute,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Thés noirs",en:france,FRANCE,https://images.openfoodfacts.org/images/products/479/203/870/1009/front_fr.11.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,50.0,0.0
4792038701016,,,unknown,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Boissons au thé, Thé infusé non sucré",en:france,FRANCE,https://images.openfoodfacts.org/images/products/479/203/870/1016/front_fr.3.400.jpg,1.0,1.0,0.0,0.0,0.0,0.0,0.5,,0.0,0.0,0.1431,0.1431,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,50.0,0.0
4793000066010,Black grainy tea,,unknown,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/479/300/006/6010/front_fr.3.400.jpg,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,,0.5,0.5,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,68.96551724137932,0.0,0.0
47958531,Coca cola zero,coca-cola,coca-cola,beverages,"Beverages, Carbonated drinks, Sodas, Colas",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/004/795/8531/front_en.3.400.jpg,0.3,0.3,0.0,0.0,0.0,0.0,0.2,,0.0,0.0,,,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,66.66666666666667,0.0
4796010771103,Thé turc,,unknown,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/479/601/077/1103/front_fr.3.400.jpg,205.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,75.0,,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,36.58536585365854,0.0,0.0
4808887292107,Nutru Meats,star,star,beverages,"en:artisan-products,en:artisanal-spirits,en:artisanal-ciders",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/480/888/729/2107/front_en.3.400.jpg,46.0,46.0,6.0,,2.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,10.0,10.0,1.665,1.665,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,21.73913043478261,13.043478260869565,13.043478260869565
4820008121127,Granola crispy muesli,,unknown,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Mueslis",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/482/000/812/1127/front_en.3.400.jpg,22.5,22.5,15.0,,7.5,7.5,60.0,,25.0,25.0,5.0,5.0,7.5,,0.38125,0.38125,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,33.33333333333333,266.66666666666663,66.66666666666666
4829898040327,Sucette,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons, Sucettes",en:france,FRANCE,https://images.openfoodfacts.org/images/products/482/989/804/0327/front_fr.3.400.jpg,10.0,10.0,42.0,,2.0,2.0,33.0,,33.0,33.0,7.0,7.0,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,330.0,420.0
48512381,Maple & Brown Sugar Instant Oatmeal,kroger,kroger,cereals,en:oatmeal,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/000/004/851/2381/front_en.3.400.jpg,118.5,118.5,4.14,4.14,0.0,0.0,63.11,,30.23,30.23,6.36,6.36,10.152,10.152,7.34908,7.34908,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,8.567088607594936,53.25738396624472,3.493670886075949
4891118022390,Nescafe Original,,unknown,beverages,"Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, Instant beverages, Instant coffees",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/489/111/802/2390/front_en.3.400.jpg,8.0,8.0,1.8,,0.0,0.0,41.4,,3.0,3.0,,,19.0,,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,237.5,517.5,22.5
4892218063412,Thé au lait,lipton,lipton,beverages,en:teas,en:france,FRANCE,https://images.openfoodfacts.org/images/products/489/221/806/3412/front_fr.3.400.jpg,42.0,42.0,2.0,2.0,1.0,1.0,12.0,,9.0,9.0,,,0.9,0.9,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,2.142857142857143,28.57142857142857,4.761904761904762
4897010448221,Yogurt flavour Skittles,,unknown,snacks,"Snacks, Sweet snacks, Confectioneries, Candies",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/489/701/044/8221/front_en.3.400.jpg,81.0,81.0,4.3,4.3,2.5,2.5,91.9,,89.8,89.8,0.0,0.0,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,113.4567901234568,5.308641975308642
4897036692455,Monster Energy Ultra,"monster, monster energy",monster,beverages,"Caff, en:energy-drinks",en:india|en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/489/703/669/2455/front_en.14.400.jpg,2.57142857142857,2.57142857142857,0.0,0.0,,,1.37142857142857,,0.0,0.0,,,0.0,0.0,0.197142857142857,0.197142857142857,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,53.33333333333331,0.0
4897099870258,Bubble tea,,unknown,beverages,"Boissons, Boissons au thé, Boisson au thé aromatisée, Boisson au thé aromatisée sucrée",en:france,FRANCE,https://images.openfoodfacts.org/images/products/489/709/987/0258/front_fr.3.400.jpg,38.0,38.0,7.4,,0.0,0.0,56.9,,0.1,0.1,,,2.4,2.4,0.37,0.37,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,6.315789473684211,149.73684210526315,19.47368421052632
4901085606247,Uji Matcha powder,itoen,itoen,beverages,"Cibi e bevande a base vegetale,Bevande,Bevande a base di piante,Tè,Tè verde",en:france,FRANCE,https://images.openfoodfacts.org/images/products/490/108/560/6247/front_fr.3.400.jpg,5.0,5.0,0.6,0.6,0.1,0.1,0.7,0.7,1.0,,1.0,1.0,6.0,,3.0,3.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates|nutrient_density_exceeds_energy_limit,120.0,13.999999999999998,12.0
4901326040205,?50G,kasugai,kasugai,snacks,en:candies,en:france,FRANCE,https://images.openfoodfacts.org/images/products/490/132/604/0205/front_fr.4.400.jpg,130.0,130.0,0.0,0.0,0.0,0.0,74.0,,53.0,53.0,,,5.0,5.0,0.18,0.18,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,3.8461538461538463,56.92307692307692,0.0
4901351056776,Puré Apple & Honey,puré,pure,snacks,"Snacks, Sweet snacks, Confectioneries, Candies",en:france,FRANCE,https://images.openfoodfacts.org/images/products/490/135/105/6776/front_en.4.400.jpg,197.0,197.0,45.74,,,,,,,,1.89,1.89,5.8,5.8,0.0617,0.0617,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,2.9441624365482233,,23.21827411167513
4901550227151,Double soda candy,,unknown,snacks,"Snacks, Snacks sucrés, Confiseries",en:france,FRANCE,https://images.openfoodfacts.org/images/products/490/155/022/7151/front_fr.3.400.jpg,337.0,337.0,0.0,0.0,0.0,0.0,97.6,,97.0,97.0,,,0.0,0.0,1.2,1.2,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,28.961424332344208,0.0
4901777261433,Honey and lemon,suntory,suntory,beverages,"Beverages, Carbonated drinks, Carbonated fruit soft drink",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/490/177/726/1433/front_en.12.400.jpg,0.046,0.046,0.0,0.0,0.0,0.0,12.0,,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,26086.956521739132,0.0
