barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason
6924187830714,Potato Cracker,oriaccha,oriaccha,snacks,"snacks, salty-snacks, appetizers, da:crackers",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/692/418/783/0714/front_en.3.400.jpg,1047.05882352941,,21.56862745098,21.56862745098,8.8235294117647,8.8235294117647,76.470588235294,76.470588235294,7.843137254902,7.843137254902,0.0,0.0,0.0,0.0,1.764705882353,1.764705882353,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
7591016871065,Susy maxi,susy,susy,snacks,en:biscuits,en:france,FRANCE,https://images.openfoodfacts.org/images/products/759/101/687/1065/front_en.42.400.jpg,1388.88888888889,,277.777777777778,,66.6666666666667,66.6666666666667,355.555555555556,,94.4444444444444,94.4444444444444,11.1111111111111,11.1111111111111,16.6666666666667,16.6666666666667,0.277777777777778,0.277777777777778,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
7610400096607,lindt,lindt,lindt,snacks,Chocolates,en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/761/040/009/6607/front_en.11.400.jpg,7029.75621414914,,462.5,,262.5,,625.0,,587.5,,0.40253352496773,0.40253352496773,82.5,82.5,2.34375,2.34375,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
7613036424141,The original Shreddies,nestlé,nestle,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/761/303/642/4141/front_fr.4.400.jpg,1517.5,,1.75,1.75,0.25,0.25,,,12.5,12.5,,,,,0.725,0.725,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
7613269012160,Tête de Moine,migros,migros,dairies,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages au lait cru, Fromages de Suisse, Fromages à pâte pressée demi-cuite, Têtes de Moine",en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/326/901/2160/front_fr.52.400.jpg,3458.33333333333,,35.0,35.0,21.0,21.0,0.5,0.5,0.5,0.5,0.0,0.0,25.0,25.0,1.8675,1.8675,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
7613287476678,NESTLE CINI-MINIS CHURROS Cerealien,nestlé,nestle,cereals,"de:Aliments d'origine végétale, de:Aliments et boissons à base de végétaux, de:Céréales et dérivés, de:Céréales et pommes de terre, de:Céréales extrudées, de:Céréales pour petit-déjeuner, de:Geröstete Getreidekost, de:Petit-déjeuners, en:breakfast-cereals",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/761/328/747/6678/front_de.90.400.jpg,1713.33333333333,,5.5,5.5,0.6,0.6,75.6,75.6,25.0,25.0,5.3,5.3,7.6,7.6,1.0,1.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
7614500010617,Dark Chocolate with Honey and Almond Nougat,toblerone,toblerone,snacks,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bars, Chocolates, Dark chocolates, Chocolates with almonds, Dark chocolates with almonds, Swiss chocolates",en:bulgaria|en:france|en:germany|en:italy|en:morocco|en:romania|en:spain|en:switzerland|en:united-states,FRANCE|DACH|SOUTHERN_EUROPE|US_CANADA,https://images.openfoodfacts.org/images/products/761/450/001/0617/front_en.100.400.jpg,14746.6539196941,,30.0,30.0,18.0,18.0,50.0,50.0,47.0,47.0,8.9,8.9,5.9,5.9,0.01,0.01,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
7622201757915,Silk You Melt My...,cadbury dairy milk,cadbury,snacks,Candy chocolate bars,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/762/220/175/7915/front_en.3.400.jpg,2685.0,,31.3,31.3,21.5,21.5,56.6,56.6,55.3,55.3,,,7.7,7.7,0.3125,0.3125,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
7622210249661,Dark Chocolate,cadbury bournville,cadbury,snacks,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Chocolates, Dark chocolates",en:france|en:united-kingdom|en:united-states,FRANCE|UK_IE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/024/9661/front_en.106.400.jpg,2265.77437858508,,28.0769230769231,28.0769230769231,14.6153846153846,14.6153846153846,61.5384615384615,61.5384615384615,57.6923076923077,57.6923076923077,4.61538461538461,4.61538461538461,4.23076923076923,4.23076923076923,0.0086538461538461,0.0086538461538461,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
7622210400796,Choqsplash goût Noisette,milka,milka,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait",en:france,FRANCE,https://images.openfoodfacts.org/images/products/762/221/040/0796/front_fr.3.400.jpg,258.147858072917,258.147858072917,32.595333984375,32.595333984375,1.28722467447916,1.28722467447916,55.9562703125,55.9562703125,55.7088203125,55.7088203125,-0.143716145833334,,5.357775,5.357775,0.192154334309896,0.192154334309896,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
7622210433732,Choqsplash goût Noisette,milka,milka,snacks,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait",en:france,FRANCE,https://images.openfoodfacts.org/images/products/762/221/043/3732/front_fr.5.400.jpg,258.147858072917,258.147858072917,32.595333984375,32.595333984375,1.28722467447916,1.28722467447916,55.9562703125,55.9562703125,55.7088203125,55.7088203125,-0.143716145833334,,5.357775,5.357775,0.192154334309896,0.192154334309896,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
7622210470126,Wispa,cadbury,cadbury,snacks,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Bars,Chocolate candies,Chocolates,Bars-covered-with-chocolate",en:france|en:ireland|en:united-kingdom|en:united-states,FRANCE|UK_IE|US_CANADA,https://images.openfoodfacts.org/images/products/762/221/047/0126/front_en.68.400.jpg,1394.87179487179,,32.0,32.0,19.0,19.0,56.0,56.0,55.0,55.0,2.2,2.2,6.6,6.6,0.24,0.24,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
7622300086404,Caramelo,milka,milka,snacks,"Botanas,Snacks dulces,Cacao y sus productos,Dulces,Chocolates,Chocolates con leche,en:Caramel chocolates,en:Milk chocolate with caramel",en:belgium|en:france|en:italy|en:morocco|en:netherlands|en:portugal|en:spain,BENELUX|FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/762/230/008/6404/front_es.113.400.jpg,2275.0,,33.0,33.0,19.0,19.0,56.0,56.0,51.0,51.0,1.2,1.2,4.3,4.3,0.26,0.26,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
7622300424886,,milka,milka,snacks,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits,biscuit fourré",en:belgium|en:france,BENELUX|FRANCE,https://images.openfoodfacts.org/images/products/762/230/042/4886/front_en.30.400.jpg,976.626887321156,,15.0,15.0,8.6,8.6,68.0,68.0,56.0,56.0,0.7,0.7,4.6,4.6,0.28,0.28,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
7622300465674,Whole Hazelnuts,milka,milka,snacks,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates, Milk chocolates, Alpine Milk Chocolate, en:chocolates-with-hazelnuts",en:france|en:lithuania,FRANCE,https://images.openfoodfacts.org/images/products/762/230/046/5674/front_en.19.400.jpg,5600.0,,36.0,36.0,16.0,16.0,48.0,48.0,47.0,47.0,3.5,3.5,7.9,7.9,0.23,0.23,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8000430138931,Burrata,galbani,galbani,dairies,"Kaas, Kaas voor borrel, Mozzarella, burrata, Burrata",en:belgium|en:france,BENELUX|FRANCE,https://images.openfoodfacts.org/images/products/800/043/013/8931/front_en.71.400.jpg,25600.0,,24.0,24.0,15.0,15.0,2.0,2.0,2.0,2.0,,,8.0,8.0,0.54,0.54,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8002004437259,Biraghini snack,biraghini,biraghini,dairies,"Dairies,Fermented foods,Fermented milk products,Snacks,Cheeses,Salty snacks,Cow cheeses,Italian cheeses",en:france|en:italy,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/800/200/443/7259/front_it.37.400.jpg,2507.49850029994,,30.0,30.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,1.8,1.8,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8003000622519,Panna cotta,"dr. oetker, cameo",dr. oetker,dairies,"Latticini, Dessert, Dolci a base di latte, Panna cotta",en:france|en:italy,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/800/300/062/2519/front_fr.14.400.jpg,980.0,,15.0,15.0,9.4,9.4,20.0,20.0,18.0,18.0,,,3.8,3.8,0.17,0.17,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8004362001448,Tiramisù,gelato d'italia,gelato d'italia,snacks,"Snack, Dessert, Snack dolci, Alimenti surgelati, Biscotti e torte, Dessert surgelati, Gelati e sorbetti, Gelato, Prodotti di pasticceria, Tiramisù",en:france|en:italy,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/800/436/200/1448/front_it.31.400.jpg,220.0,220.0,11.0,11.0,8.9,8.9,28.0,28.0,26.0,26.0,-0.182468359375,,2.0,2.0,0.12,0.12,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
80052357,Duplo Chocnut Einzelpack,ferrero,ferrero,snacks,"Imbiss, Süßer Snack, Kakao und Kakaoprodukte, Süßwaren, Schokoladenkonfekt, Riegel, Schokoriegel",en:france|en:germany|en:israel|en:italy,FRANCE|DACH|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/000/008/005/2357/front_de.24.400.jpg,2469.0,,39.3,39.3,16.1,16.1,50.9,50.9,41.9,41.9,0.1,0.1,7.4,7.4,0.2,0.2,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
80052364,Tronky Nocciola Singolo,ferrero,ferrero,snacks,"Snack, Snack dolci, Biscotti e torte, Biscotti, Wafer",en:france|en:italy|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/000/008/005/2364/front_it.36.400.jpg,972.222222222222,,32.9,32.9,10.6,10.6,54.9,54.9,41.7,41.7,0.0,0.0,7.3,7.3,0.292,0.292,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
80052760,Kinder Bueno,kinder,kinder,snacks,"en:Snacks,en:Sweet snacks,en:Cocoa and its products,en:Confectioneries,en:Chocolate candies,en:Bars,en:Candy chocolate bars",en:australia|en:belgium|en:bulgaria|en:czech-republic|en:estonia|en:france|en:greece|en:hungary|en:ireland|en:italy|en:latvia|en:libya|en:lithuania|en:morocco|en:new-zealand|en:poland|en:portugal|en:romania|en:russia|en:saudi-arabia|en:spain|en:switzerland|en:tunisia|en:united-kingdom|en:united-states,BENELUX|FRANCE|UK_IE|SOUTHERN_EUROPE|DACH|US_CANADA,https://images.openfoodfacts.org/images/products/000/008/005/2760/front_en.503.400.jpg,1213.95348837209,,37.3,37.3,17.3,17.3,49.5,49.5,41.2,41.2,0.0,0.0,8.6,8.6,0.272,0.272,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8008714001674,Amica Chips - Time Out Patatine Classica 25G,amica chips,amica chips,snacks,"cibi-e-bevande-a-base-vegetale, cibi-a-base-vegetale, snack, cereali-e-patate, snacks-salati, antipasti, patatine-e-fritti, patatine-sottili, patatine, patatine-in-olio-di-semi-di-girasole, it:patatine",en:france|en:italy,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/800/871/400/1674/front_it.17.400.jpg,2220.0,,34.0,34.0,3.8,3.8,54.0,54.0,0.4,0.4,3.5,3.5,6.5,6.5,1.5,1.5,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8032595162858,Bonito fio di latte,martinucci,martinucci,snacks,"Snack, Snack dolci, Dolci, Caramelle",en:france|en:italy,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/803/259/516/2858/front_fr.3.400.jpg,1230.0,,8.8,8.8,6.3,6.3,47.9,47.9,22.3,22.3,,,4.9,4.9,0.1,0.1,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8076809506236,Rigoli con miele millefiori italiano,mulino bianco,mulino bianco,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits",en:france|en:italy,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/807/680/950/6236/front_en.30.400.jpg,4300.0,,14.2,14.2,1.8,1.8,71.9,71.9,21.0,21.0,3.6,3.6,7.5,7.5,0.6,0.6,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8410376024326,Digestive Choco,gullón,gullon,snacks,"Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas,Galletas de chocolate,fr:Biscuits édulcorés",en:france|en:lebanon|en:morocco|en:portugal|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/841/037/602/4326/front_pt.108.400.jpg,958.974358974359,,21.0,21.0,7.0,7.0,63.0,63.0,0.5,0.5,6.0,6.0,7.0,7.0,0.65,0.65,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8410376033267,Digestive Avena,gullón,gullon,snacks,"Lanches comida,Lanches doces,Biscoitos e Bolos,en:Biscuits and crackers,Biscoitos,en:Oatmeal cookies",en:algeria|en:bulgaria|en:france|en:morocco|en:portugal|en:romania|en:saudi-arabia|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/841/037/603/3267/front_en.127.400.jpg,3305.10948905109,,18.0,18.0,1.8,1.8,65.0,65.0,0.7,0.7,5.5,5.5,7.7,7.7,0.75,0.75,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8410500029562,activia t4 fibra yaourt,"activia, danone",activia,dairies,"Lácteos,Comidas fermentadas,Productos fermentados de la leche,Postres,Postres lácteos,en:Fermented dairy desserts,Yogures,Lacteos",en:france,FRANCE,https://images.openfoodfacts.org/images/products/841/050/002/9562/front_fr.3.400.jpg,3969.0,,2.7,2.7,1.6,1.6,12.7,12.7,11.5,11.5,1.5,1.5,4.0,4.0,0.13,0.13,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8434165466395,TostaRica Choco Guay,cuétara,cuetara,snacks,"Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas,Galletas de chocolate,Galletas rellenas",en:france|en:morocco|en:portugal|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/843/416/546/6395/front_es.4.400.jpg,2045.45454545455,,20.0,20.0,9.0,9.0,70.0,70.0,31.0,31.0,2.4,2.4,5.9,5.9,0.885,0.885,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8435063842007,Rellenitos de fresa,king regal,king regal,snacks,"Botanas, Snacks dulces, Dulces, Golosinas, Caramelos de goma",en:france|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/843/506/384/2007/front_es.20.400.jpg,1224.0,,1.4,1.4,0.8,0.8,85.0,85.0,62.0,62.0,0.421875,0.421875,1.7,1.7,0.3,0.3,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8445290357687,Toffee Crisp,nestlé,nestle,snacks,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Bars,Chocolate candies,Candy chocolate bars",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/844/529/035/7687/front_en.18.400.jpg,1371.19113573407,,76.1772853185595,76.1772853185595,49.1689750692521,49.1689750692521,132.271468144044,,0.0,0.0,3.46260387811634,3.46260387811634,11.0803324099723,11.0803324099723,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8593893751743,Randoms,rowntree's,rowntree's,snacks,"Snacks, Sweet snacks, Confectioneries, Candies",en:france|en:latvia|en:united-kingdom,FRANCE|UK_IE,https://images.openfoodfacts.org/images/products/859/389/375/1743/front_en.3.400.jpg,1620.0,,0.1,0.1,0.1,0.1,76.4,76.4,54.6,54.6,0.0,0.0,4.7,4.7,0.08,0.08,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8595054908188,Mixture for preparing oatmeal with hazelnuts and chocolate,mogador,mogador,cereals,Breakfast cereals,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/859/505/490/8188/front_hr.3.400.jpg,1691.0,,11.0,11.0,1.7,1.7,62.0,62.0,18.0,18.0,7.5,7.5,10.0,10.0,0.44,0.44,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8595229910633,OAT FLAKES SMALL LEAVES,emco,emco,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Rolled flakes, Oat-flakes",en:egypt|en:france|en:morocco|en:tunisia,FRANCE,https://images.openfoodfacts.org/images/products/859/522/991/0633/front_en.92.400.jpg,1005.0,,6.9,6.9,1.1,1.1,68.1,68.1,1.3,1.3,7.3,7.3,13.2,13.2,0.01,0.01,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8711327300668,Magnum Barre Glacée Chocolat & Noisette x6,magnum,magnum,snacks,"Snacks,Desserts,Snacks sucrés,Surgelés,Barres,Desserts glacés,Barres glacées",en:france,FRANCE,https://images.openfoodfacts.org/images/products/871/132/730/0668/front_fr.20.400.jpg,344.0,344.0,21.0,21.0,13.0,13.0,33.0,33.0,28.0,28.0,-0.127971547154016,,4.2,4.2,0.16,0.16,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
8711327328945,KINDER Bueno Barre Glacée Noisette enrobée de Chocolat au Lait,"eskimo,kinder",eskimo,snacks,"Botanas,Postres,Snacks dulces,Congelados,Postres helados,Barritas,en:Frozen bars",en:france|en:luxembourg|en:spain|en:switzerland,FRANCE|BENELUX|SOUTHERN_EUROPE|DACH,https://images.openfoodfacts.org/images/products/871/132/732/8945/front_fr.26.400.jpg,408.0,408.0,28.0,28.0,15.0,15.0,32.0,32.0,31.0,31.0,-0.112738541666665,,6.2,6.2,0.18,0.18,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
8711715896520,Kaasstengels,jumbo,jumbo,dairies,"Dairies, Snacks, Salty snacks, en:appetizers",en:france|en:netherlands,FRANCE|BENELUX,https://images.openfoodfacts.org/images/products/871/171/589/6520/front_nl.18.400.jpg,2094.11764705882,,27.0,27.0,17.0,17.0,51.0,51.0,3.5,3.5,3.0,3.0,12.0,12.0,2.0,2.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8719327004982,Twenny bar,jimmy joy,jimmy joy,snacks,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Snacks, Legumes, Seeds, Sweet snacks, Legume seeds, Bars, Soy beans, en:cereal-bars",en:france|en:netherlands,FRANCE|BENELUX,https://images.openfoodfacts.org/images/products/871/932/700/4982/front_en.18.400.jpg,1573.0,,14.0,14.0,7.4,7.4,45.0,45.0,12.0,12.0,6.4,6.4,20.0,20.0,1.18,1.18,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8809560522142,Milk Classic] Rice Cracker (Muskmelon Flavor),milk classic,milk classic,snacks,Cookie,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/880/956/052/2142/front_ko.3.400.jpg,1380.0,,36.6666666666667,36.6666666666667,16.6666666666667,16.6666666666667,56.6666666666667,56.6666666666667,10.0,10.0,0.0,0.0,3.33333333333333,3.33333333333333,0.416666666666667,0.416666666666667,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
8906112660793,Museli,true elements,true elements,cereals,en:mueslis-with-fruits,en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/890/611/266/0793/front_en.35.400.jpg,1037.25,,21.5,21.5,2.75,2.75,177.75,,27.5,27.5,16.0,16.0,32.75,32.75,1.25,1.25,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
9000332812167,Schoko-Bananen Doublechoc,casali,casali,snacks,Gefüllte Schokolade,en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/900/033/281/2167/front_de.27.400.jpg,380.0,380.0,11.0,11.0,6.7,6.7,67.0,67.0,50.0,50.0,-0.06659375,,1.9,1.9,0.02,0.02,data_quality_error,data_quality_error,False,False,False,negative_nutrient_value
9003100403727,"Pago Ananas 100%, Einweg, Glasflasche - 0.2L",pago,pago,beverages,Boissons,en:france,FRANCE,https://images.openfoodfacts.org/images/products/900/310/040/3727/front_fr.23.400.jpg,5100.0,,0.0,0.0,0.0,0.0,1100.0,,1100.0,,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
9066085112305,Happy cow,,unknown,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses",en:france,FRANCE,https://images.openfoodfacts.org/images/products/906/608/511/2305/front_fr.12.400.jpg,1114.0,,20.0,20.0,14.6,14.6,5.0,5.0,,,,,17.0,17.0,2.5,2.5,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
9100000705972,Knuspermüsli weiße Schokolade & Himbeere,spar,spar,cereals,"Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Frühstücke,Getreide und Kartoffeln,Getreideprodukte,Frühstückscerealien,Frühstückscerealien mit Früchten,Schokoflocken,Müslis,Müslis mit Schokolade,Müslis mit Früchten",en:austria|en:france|en:germany,DACH|FRANCE,https://images.openfoodfacts.org/images/products/910/000/070/5972/front_de.35.400.jpg,1100.0,,16.0,16.0,5.3,5.3,61.0,61.0,26.0,26.0,8.2,8.2,8.9,8.9,0.7,0.7,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
9300605120686,Nesquik Chocolate Milk Flavouring,nestlé,nestle,snacks,"Beverages and beverages preparations,Beverages,Snacks,Sweet snacks,Cocoa and its products,Beverage preparations,Chocolates,Cocoa and chocolate powders,Instant beverages,Chocolate powders",en:australia|en:france|en:mauritius|en:new-zealand,FRANCE,https://images.openfoodfacts.org/images/products/930/060/512/0686/front_en.50.400.jpg,3752.98263356667,,33.0578512396695,33.0578512396695,16.5289256198347,16.5289256198347,818.181818181818,,727.272727272727,,0.0,0.0,41.3223140495868,41.3223140495868,0.206611570247934,0.206611570247934,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
9310072001784,Shortbread cream,arnott's,arnott's,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Shortbread cookies",en:australia|en:france|en:new-zealand,FRANCE,https://images.openfoodfacts.org/images/products/931/007/200/1784/front_en.34.400.jpg,1203.33333333333,,26.3,26.3,13.1976047904192,13.1976047904192,64.7,64.7,28.1017964071856,28.1017964071856,1.89820359281437,1.89820359281437,4.2,4.2,0.975,0.975,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
9414882456090,Snackachangi Salted Chips,"snackachangi, snackachangi",snackachangi,snacks,en:potato-crisps-in-sunflower-oil,en:france|en:new-zealand,FRANCE,https://images.openfoodfacts.org/images/products/941/488/245/6090/front_en.3.400.jpg,2210.0,,32.4,32.4,2.7,2.7,49.1,49.1,1.8,1.8,240.0,,8.0,8.0,0.985,0.985,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
95824857,Vache qui rit,,unknown,dairies,en:cheeses,en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/009/582/4857/front_fr.4.400.jpg,1000.0,,16.5,16.5,10.0,10.0,11.0,11.0,5.5,5.5,0.0,0.0,12.0,12.0,1.2,1.2,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal
