barcode,product_name,brand,company,region,category,image_url,energy_kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,nutrition_quality_status,nutrition_quality_reason,energy_macro_exception_type,beverage_view_segment,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts
16000185173,Strawberry Banana Cheerios,cheerios,,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/600/018/5173/front_en.27.400.jpg,1022.64426588751,21.9138056975895,219.138056975895,18.2615047479912,80.3506208911614,0.0,21.9138056975895,2.92184075967859,1128.560993425859,-105.91672753834894,-0.10357142857142827,2.142857142857143,21.42857142857143,1.7857142857142807,data_quality_error,energy_above_900_kcal;nutrient_value_above_100g;macro_mass_balance_exceeds_100g,,not_beverage,False,False,False
16000186217,Coconut Almond Granola,:ratio,,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/600/018/6217/front_en.24.400.jpg,1875.0,29.6296296296296,25.9259259259259,37.037037037037,3.7037037037037,11.1111111111111,14.8148148148148,1.15740740740741,555.5555555555551,1319.4444444444448,0.7037037037037039,1.5802469135802455,1.3827160493827146,1.9753086419753068,data_quality_error,energy_above_900_kcal,,not_beverage,False,False,False
16000189546,Multi Grain Cheerios,cheerios,,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/600/018/9546/front_en.37.400.jpg,138.5296875,11.52559375,65.2821875,4.68571875,13.6599375,0.139753125,7.1940625,0.6942171875,349.40259375000005,-210.87290625000006,-1.5222217710553925,8.319944957646715,47.12505216616475,3.3824654011437083,data_quality_error,nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
16000214897,Chex Mix Bold Garlic & Herb Snack Mix,chex,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/001/600/021/4897/front_en.16.400.jpg,441.176470588235,10.3448275862069,86.2068965517241,13.7931034482759,10.3448275862069,5.17241379310345,3.44827586206897,1.89655172413793,510.3448275862071,-69.16835699797207,-0.15678160919540346,2.344827586206899,19.540229885057474,3.1264367816092062,data_quality_error,macro_mass_balance_exceeds_100g,,not_beverage,False,False,False
16000222427,Chewy Granola Bar: Double Chocolate,nature valley,General Mills,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/001/600/022/2427/front_en.8.400.jpg,112.180107265896,10.7013473874749,44.4669388010661,8.40520090552436,10.2369273654514,2.71429101672702,6.7732013909234,0.0553939667673744,296.31995290388323,-184.13984563798724,-1.6414661219883482,9.539434083540254,39.63888062227281,7.492594819509176,data_quality_error,nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
16000227835,Bluey Cereal,general mills,General Mills,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/600/022/7835/front_en.11.400.jpg,937.5,18.75,212.5,6.25,25.0,0.0,18.75,2.8125,981.25,-43.75,-0.04666666666666667,2.0,22.666666666666664,0.6666666666666667,data_quality_error,energy_above_900_kcal;nutrient_value_above_100g;macro_mass_balance_exceeds_100g,,not_beverage,False,False,False
16000275058,Fiber bran cereal,general mills,General Mills,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/600/027/5058/front_en.26.400.jpg,200.0,6.66666667,83.33333333,3.33333333,,,46.6666666666667,0.916666666666667,389.99999997,-189.99999996999998,-0.9499999998499998,3.3333333350000003,41.666666665,1.666666665,data_quality_error,nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
16000318885,Cocoa puffs,general mills,General Mills,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/001/600/031/8885/front_en.3.400.jpg,6.6666666666667,6.6666666666667,83.333333333333,5.0,26.666666666667,0.0,6.6666666666667,1.0,404.9999999999988,-398.3333333333321,-59.749999999999524,100.0,1249.9999999999889,74.99999999999962,data_quality_error,nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
16000340046,"Sweet and salty nut, turtle",nature vallley,,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/001/600/034/0046/front_en.6.400.jpg,171.864620535714,10.6593917410714,60.1705357142857,8.33139880952381,25.004375,1.59005133928571,6.66773809523809,0.101136927083333,358.3022991071427,-186.43767857142868,-1.0847938219645756,6.202202470668676,35.01042595429469,4.847652055178232,data_quality_error,nutrient_density_exceeds_energy_limit,,not_beverage,False,False,False
16000467026,Mix muddy buddies peanut butter & chocolate,unknown,,FRANCE|US_CANADA,snacks,https://images.openfoodfacts.org/images/products/001/600/046/7026/front_en.11.400.jpg,464.28571428571,7.1428571428571,78.571428571429,16.071428571429,32.142857142857,8.9285714285714,3.5714285714286,0.49107142857142,487.5000000000054,-23.214285714295386,-0.05000000000002129,1.5384615384615434,16.923076923077172,3.461538461538585,data_quality_error,macro_mass_balance_exceeds_100g,,not_beverage,False,False,False
