barcode,product_name,brand,company,region,category,image_url,energy_kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,nutrition_quality_status,nutrition_quality_reason,energy_macro_exception_type,beverage_view_segment,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts
220052025589,Flan nature 6 personnes,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/022/005/202/5589/front_fr.4.400.jpg,754.0,3.3,26.0,6.7,17.0,3.6,,0.2,177.5,576.5,0.7645888594164456,0.4376657824933686,3.4482758620689653,0.8885941644562334,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
220538028141,Tomme chevre,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/022/053/802/8141/front_fr.3.400.jpg,377.0,23.0,23.0,31.0,0.0,22.0,0.0,1.5,463.0,-86.0,-0.22811671087533156,6.10079575596817,6.10079575596817,8.222811671087534,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
224054012790,Eclairs au café x2,unknown,,FRANCE,snacks,https://images.openfoodfacts.org/images/products/022/405/401/2790/front_fr.3.400.jpg,250.0,5.0,20.0,12.0,0.0,5.6,,0.23,208.0,42.0,0.168,2.0,8.0,4.8,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
225023027487,Comté,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/022/502/302/7487/front_fr.3.400.jpg,418.0,0.0,0.0,35.0,0.0,23.0,,0.82,315.0,103.0,0.24641148325358853,0.0,0.0,8.373205741626794,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
228061024074,Munster,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/022/806/102/4074/front_fr.3.400.jpg,325.0,1.5,0.0,27.0,0.0,19.0,,0.0,249.0,76.0,0.23384615384615384,0.46153846153846156,0.0,8.307692307692308,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
231266021656,Chouquette,unknown,,FRANCE,snacks,https://images.openfoodfacts.org/images/products/023/126/602/1656/front_fr.4.400.jpg,844.0,5.7,18.0,12.0,3.6,6.3,,0.44,202.8,641.2,0.7597156398104266,0.6753554502369669,2.132701421800948,1.4218009478672986,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
232044163070,Fromage fermier Pur brebis au lait cru,kukulu,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/023/204/416/3070/front_fr.3.400.jpg,433.0,26.0,19.0,36.0,0.0,25.0,,1.6,504.0,-71.0,-0.16397228637413394,6.0046189376443415,4.387990762124711,8.314087759815243,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
236000001376,,unknown,,UK_IE,snacks,https://images.openfoodfacts.org/images/products/023/600/000/1376/front_en.3.400.jpg,344.17433984375,6.468253125,53.03171484375,17.81864375,20.40896484375,6.58217625,4.5280625,0.02496365234375,398.367665625,-54.193325781249996,-0.15745893725212914,1.8793536810258693,15.408387176053163,5.177214477432977,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
236858028679,Truffes éclats caramel beurre salé,biocoop,Biocoop,FRANCE,snacks,https://images.openfoodfacts.org/images/products/023/685/802/8679/front_fr.17.400.jpg,445.91416875,7.332,26.28295875,51.6418125,19.93795875,20.2335,9.024,0.01449598875,599.2361475,-153.32197875000003,-0.34383742319692784,1.6442626213365865,5.894174393174628,11.581110473516436,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
237580001305,,unknown,,UK_IE,snacks,https://images.openfoodfacts.org/images/products/023/758/000/1305/front_en.3.400.jpg,345.0601796875,6.46305,53.0317421875,17.92255,20.4089921875,6.66702,4.514,0.0248860546875,399.28211875,-54.221939062499985,-0.1571376306347649,1.873021107753781,15.368838628533615,5.194036013147435,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
239995018633,COMTÉ,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/023/999/501/8633/front_fr.4.400.jpg,431.0,0.9,2.0,35.0,0.5,24.0,,0.9,326.6,104.39999999999998,0.24222737819025517,0.20881670533642693,0.46403712296983757,8.120649651972158,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
239995023354,Comte,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/023/999/502/3354/front_fr.3.400.jpg,431.0,27.0,24.0,35.0,0.5,24.0,,0.9,519.0,-88.0,-0.20417633410672853,6.2645011600928076,5.56844547563805,8.120649651972158,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
241121203998,Yogurt parfait vanilla with strawberry & blueberry,unknown,,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/024/112/120/3998/front_en.3.400.jpg,123.52941176471,2.9411764705882,8.8235294117647,1.1764705882353,0.0,0.0,,0.0,57.6470588235293,65.8823529411807,0.5333333333333498,2.380952380952273,7.1428571428569,0.9523809523809252,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
252064017054,Briochette,leclerc,Leclerc,FRANCE,snacks,https://images.openfoodfacts.org/images/products/025/206/401/7054/front_fr.4.400.jpg,405.0,9.9,42.0,13.0,6.4,0.0,,0.7,324.6,80.39999999999998,0.19851851851851846,2.4444444444444446,10.37037037037037,3.2098765432098766,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
255010016606,Cantal jeune portions,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/025/501/001/6606/front_fr.3.400.jpg,371.0,24.7,18.0,30.3,0.0,18.0,,21.0,443.5,-72.5,-0.1954177897574124,6.657681940700809,4.8517520215633425,8.167115902964959,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
255562020991,Pain au chocolat,unknown,,FRANCE,snacks,https://images.openfoodfacts.org/images/products/025/556/202/0991/front_fr.4.400.jpg,347.0,23.0,12.0,40.2,7.0,13.8,,0.02,501.8,-154.8,-0.4461095100864554,6.628242074927954,3.45821325648415,11.585014409221902,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
260121016407,Éclair café,unknown,,FRANCE,snacks,https://images.openfoodfacts.org/images/products/026/012/101/6407/front_fr.3.400.jpg,236.0,3.0,30.0,17.0,19.0,4.8,,0.42,285.0,-49.0,-0.2076271186440678,1.2711864406779663,12.711864406779661,7.203389830508475,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
262107025458,Emmental,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/026/210/702/5458/front_fr.9.400.jpg,308.0,28.0,1.0,28.0,0.5,19.0,0.0,0.6,368.0,-60.0,-0.19480519480519481,9.090909090909092,0.3246753246753247,9.090909090909092,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
2648873,Sablés au beurre des Alpes à la myrtille,unknown,,FRANCE,snacks,https://images.openfoodfacts.org/images/products/000/000/264/8873/front_fr.3.400.jpg,441.0,5.4,25.4,18.35,25.39,12.0,1.2,0.52,288.35,152.64999999999998,0.34614512471655323,1.2244897959183674,5.759637188208616,4.160997732426304,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
265085028534,Pecorino pepato,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/026/508/502/8534/front_fr.3.400.jpg,390.0,22.0,29.1,30.0,0.2,20.0,,1.3,474.4,-84.39999999999998,-0.21641025641025635,5.641025641025641,7.461538461538463,7.6923076923076925,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
268711012334,Gouda pesto vert,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/026/871/101/2334/front_fr.3.400.jpg,384.0,26.0,21.0,31.0,0.0,21.0,,2.0,467.0,-83.0,-0.21614583333333334,6.770833333333333,5.46875,8.072916666666668,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
270785001657,Belgian Chocolate Cake Slice,morrisons,Morrisons,UK_IE,snacks,https://images.openfoodfacts.org/images/products/027/078/500/1657/front_en.3.400.jpg,492.0,3.84397553943452,77.3656700497582,8.04675525483631,53.4260710216704,1.44317310878209,2.45600818452381,0.0358709312802276,397.25937965029766,94.74062034970234,0.19256223648313484,0.7812958413484796,15.724729684910201,1.6355193607390874,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
278532034248,Comté 16 mois,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/027/853/203/4248/front_fr.4.400.jpg,413.0,0.0,0.4,34.0,0.0,22.0,,0.69,307.6,105.39999999999998,0.2552058111380145,0.0,0.09685230024213075,8.232445520581114,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
279921019358,Chaussons aux pommes,unknown,,FRANCE,snacks,https://images.openfoodfacts.org/images/products/027/992/101/9358/front_fr.9.400.jpg,300.0,6.0,8.0,10.0,0.0,4.0,,2.0,146.0,154.0,0.5133333333333333,2.0,2.666666666666667,3.3333333333333335,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
282320032675,Morbier AOP NRT,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/028/232/003/2675/front_fr.4.400.jpg,353.0,23.0,29.0,29.0,0.0,20.0,,1.3,469.0,-116.0,-0.3286118980169972,6.515580736543909,8.21529745042493,8.21529745042493,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
282810505597,Grated Parmesan Cheese,trader joe's,Trader Joe's,US_CANADA,dairies,https://images.openfoodfacts.org/images/products/028/281/050/5597/front_en.3.400.jpg,400.0,40.0,0.0,20.0,0.0,20.0,0.0,2.5,340.0,60.0,0.15,10.0,0.0,5.0,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
286353001455,All butter croissants,unknown,,UK_IE,snacks,https://images.openfoodfacts.org/images/products/028/635/300/1455/front_en.3.400.jpg,282.0,10.0,20.0,29.0,15.0,15.0,5.0,,381.0,-99.0,-0.35106382978723405,3.546099290780142,7.092198581560284,10.28368794326241,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
287515019943,Emmental français au lait cru,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/028/751/501/9943/front_fr.4.400.jpg,391.0,1.1,0.8,30.0,0.0,19.0,,0.5,277.59999999999997,113.40000000000003,0.2900255754475704,0.2813299232736573,0.20460358056265987,7.672634271099745,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
290001022433,Abondance,unknown,,FRANCE,dairies,,337.0,25.0,0.0,33.0,0.0,21.0,,1.5,397.0,-60.0,-0.17804154302670624,7.418397626112759,0.0,9.792284866468842,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
290024033652,Parmigiano Reggiano,monoprix,Monoprix,FRANCE,dairies,https://images.openfoodfacts.org/images/products/029/002/403/3652/front_fr.4.400.jpg,402.0,32.0,0.0,20.0,0.0,0.0,0.0,1.6,308.0,94.0,0.23383084577114427,7.960199004975125,0.0,4.975124378109453,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
290024035038,Parmigiano Reggiano - La pointe,monoprix,Monoprix,FRANCE,dairies,https://images.openfoodfacts.org/images/products/029/002/403/5038/front_fr.3.400.jpg,492.0,32.0,0.0,30.0,0.0,20.0,,1.6,398.0,94.0,0.1910569105691057,6.504065040650407,0.0,6.097560975609756,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
297260022969,Flan nature,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/029/726/002/2969/front_fr.4.400.jpg,109.0,3.1,25.0,6.7,17.0,3.2,,0.2,172.7,-63.69999999999999,-0.5844036697247705,2.8440366972477067,22.93577981651376,6.146788990825688,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
299101023814,Bethmale de vache,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/029/910/102/3814/front_fr.3.400.jpg,380.0,2.4,2.1,31.0,0.0,22.0,,1.0,297.0,83.0,0.21842105263157896,0.631578947368421,0.5526315789473685,8.157894736842106,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
299194026570,Cantal jeune bio,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/029/919/402/6570/front_fr.3.400.jpg,364.0,24.0,20.0,29.0,1.7,29.0,,1.7,437.0,-73.0,-0.20054945054945056,6.593406593406594,5.4945054945054945,7.967032967032966,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
299196035426,Parmigiano reggiano,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/029/919/603/5426/front_fr.4.400.jpg,392.0,33.0,18.0,28.0,0.0,18.0,,1.6,456.0,-64.0,-0.16326530612244897,8.418367346938775,4.591836734693878,7.142857142857142,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
3084953,Lemon Juice,sicilia,,US_CANADA|FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/000/308/4953/front_fr.17.400.jpg,40.0,0.0,0.0,0.0,,,,,0.0,40.0,1.0,0.0,0.0,0.0,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,ready_to_drink_beverages,True,False,False
310340100053,Bío Kombucha - Rooibos,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/031/034/010/0053/front_fr.3.400.jpg,48.0,1.0,3.8,0.5,3.8,0.1,,0.1,23.7,24.3,0.50625,2.083333333333333,7.916666666666666,1.0416666666666665,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,ready_to_drink_beverages,True,False,False
3373343,Popcorn sucré,unknown,,FRANCE,snacks,https://images.openfoodfacts.org/images/products/000/000/337/3343/front_fr.3.400.jpg,405.0,7.5,71.0,3.0,28.5,3.0,8.5,0.0,341.0,64.0,0.1580246913580247,1.8518518518518516,17.530864197530864,0.7407407407407408,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
3400908,Ice Breakers Wintergreen disc,ice breakers,,FRANCE|US_CANADA,snacks,https://images.openfoodfacts.org/images/products/000/000/340/0908/front_en.12.400.jpg,625.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,400.0,225.0,0.36,0.0,16.0,0.0,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
3421105,Ice breakers DUO,ice breakers,,FRANCE|US_CANADA,snacks,https://images.openfoodfacts.org/images/products/000/000/342/1105/front_fr.4.400.jpg,267.857142857143,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,267.857142857143,1.0,0.0,0.0,0.0,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
3435418,Miller Lite,miller brewing company,,US_CANADA,beverages,https://images.openfoodfacts.org/images/products/000/000/343/5418/front_en.43.400.jpg,96.0,1.0,3.2,0.0,,,,,16.8,79.2,0.8250000000000001,1.0416666666666665,3.3333333333333335,0.0,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,unknown_beverage_segment,True,False,False
3541869,Lait équitable demi-écrémé,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/000/000/354/1869/front_fr.3.400.jpg,195.0,3.2,4.8,1.6,4.8,1.0,,0.09,46.400000000000006,148.6,0.762051282051282,1.641025641025641,2.4615384615384617,0.8205128205128205,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
3553238,Yaourt fraises,mamie nova,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/000/000/355/3238/front_en.3.400.jpg,428.57142857143,14.285714285714,71.428571428571,0.0,42.857142857143,0.0,14.285714285714,0.71428571428572,342.85714285714005,85.71428571428993,0.20000000000000917,3.3333333333332558,16.66666666666651,0.0,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
3567357,Babybel,babybel,Bel Group,FRANCE,dairies,https://images.openfoodfacts.org/images/products/000/000/356/7357/front_fr.3.400.jpg,295.0,1.7,0.1,23.0,0.1,15.5,22.0,0.68,214.20000000000002,80.79999999999998,0.2738983050847457,0.576271186440678,0.03389830508474576,7.796610169491526,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
374446639132,Granola Graines courge et pavot,joddy,,FRANCE,cereals,https://images.openfoodfacts.org/images/products/037/444/663/9132/front_fr.27.400.jpg,284.0,11.41,47.64,12.11,12.13,1.4,7.68,0.0263425,345.19,-61.19,-0.21545774647887322,4.017605633802817,16.774647887323944,4.264084507042253,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
3801109,Protein Meal Bar,special k,,FRANCE|US_CANADA,snacks,https://images.openfoodfacts.org/images/products/000/000/380/1109/front_en.84.400.jpg,400.0,12.0,21.0,6.0,9.0,4.0,9.0,0.425,186.0,214.0,0.535,3.0,5.25,1.5,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
4010100,Fruit loops,unknown,,US_CANADA,cereals,https://images.openfoodfacts.org/images/products/000/000/401/0100/front_en.3.400.jpg,380.0,1.0,28.0,2.0,14.0,1.0,,0.35,134.0,246.0,0.6473684210526316,0.2631578947368421,7.368421052631578,0.5263157894736842,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
4016308,Skittles Tropical,skittles,Mars,FRANCE,snacks,https://images.openfoodfacts.org/images/products/000/000/401/6308/front_en.16.400.jpg,250.0,0.0,45.0,2.5,45.0,2.5,,0.0,202.5,47.5,0.19,0.0,18.0,1.0,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
4057567,Chicorée nature,leroux,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/000/405/7567/front_fr.3.400.jpg,315.0,3.4,58.0,0.9,24.0,0.1,31.0,0.43,253.7,61.30000000000001,0.19460317460317464,1.0793650793650793,18.412698412698415,0.2857142857142857,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,beverage_preparations_and_alcohol,True,False,False
422441017155,,unknown,,UK_IE,beverages,https://images.openfoodfacts.org/images/products/042/244/101/7155/front_en.3.400.jpg,281.0,1.98,32.46,9.9,27.87,8.98,,0.17,226.86,54.139999999999986,0.1926690391459074,0.7046263345195729,11.551601423487545,3.523131672597865,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,unknown_beverage_segment,True,False,False
4904500,Diet Coke,coca-cola,Coca-Cola,US_CANADA,beverages,https://images.openfoodfacts.org/images/products/000/000/490/4500/front_en.44.400.jpg,465.116279069767,0.0,0.0,0.0,,,,0.0295872994403774,0.0,465.116279069767,1.0,0.0,0.0,0.0,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,ready_to_drink_beverages,True,False,False
497444450476,Tarte myrtille,unknown,,FRANCE,snacks,https://images.openfoodfacts.org/images/products/049/744/445/0476/front_fr.3.400.jpg,395.0,5.5,6.7,11.0,3.6,7.7,,0.17,147.8,247.2,0.6258227848101265,1.3924050632911391,1.6962025316455698,2.7848101265822782,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
550020028015,Reglisse vanillee,le comptoir du pastillage,,FRANCE,snacks,https://images.openfoodfacts.org/images/products/055/002/002/8015/front_fr.14.400.jpg,265.0,1.2,48.6,0.1,44.81,0.1,32.7,0.05,200.1,64.9,0.2449056603773585,0.4528301886792453,18.339622641509436,0.03773584905660378,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
595956505056,La faisselle,unknown,,FRANCE,dairies,https://images.openfoodfacts.org/images/products/059/595/650/5056/front_fr.3.400.jpg,372.0,4.0,4.4,6.2,3.4,0.0,,0.1,89.4,282.6,0.7596774193548388,1.0752688172043012,1.1827956989247312,1.6666666666666667,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652170300,Caramel Almond & Sea Salt,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/217/0300/front_en.39.400.jpg,425.0,15.0,40.0,37.5,12.5,7.5,17.5,0.78125,557.5,-132.5,-0.31176470588235294,3.5294117647058822,9.411764705882353,8.823529411764707,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652170591,Dark Chocolate Mocha Almond,kind,Mars,FRANCE|US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/217/0591/front_en.15.400.jpg,425.0,12.5,40.0,37.5,12.5,8.75,17.5,0.09375,547.5,-122.5,-0.28823529411764703,2.941176470588235,9.411764705882353,8.823529411764707,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652170683,Salted Caramel Dark Chocolate Nut,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/217/0683/front_en.10.400.jpg,475.0,15.0,40.0,37.5,12.5,8.75,17.5,0.75,557.5,-82.5,-0.1736842105263158,3.1578947368421053,8.421052631578947,7.894736842105263,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652171840,Cinnamon Oat Granola with Flax Seeds,kind,Mars,FRANCE|US_CANADA,cereals,https://images.openfoodfacts.org/images/products/060/265/217/1840/front_en.61.400.jpg,282.352941176471,9.23076923076923,64.6153846153846,10.7692307692308,15.3846153846154,0.769230769230769,13.8461538461538,0.134615384615385,392.3076923076925,-109.95475113122149,-0.38942307692307554,3.269230769230764,22.884615384615344,3.814102564102569,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652207006,Crunchy Peanut Butter,kind,Mars,FRANCE|US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/220/7006/front_en.19.400.jpg,413.04347826087,24.0,34.0,36.0,14.0,8.0,12.0,0.675,556.0,-142.95652173912998,-0.34610526315789325,5.810526315789468,8.231578947368412,8.7157894736842,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652252044,Dark Chocolate Nuts & Sea Salt,kind,Mars,FRANCE,snacks,https://images.openfoodfacts.org/images/products/060/265/225/2044/front_fr.20.400.jpg,170.0,5.0,17.0,15.0,5.0,7.5,7.0,0.35,223.0,-53.0,-0.31176470588235294,2.941176470588235,10.0,8.823529411764707,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652252051,Salted Caramel Dark Chocolate Almond,kind,Mars,FRANCE,snacks,https://images.openfoodfacts.org/images/products/060/265/225/2051/front_fr.25.400.jpg,450.0,12.5,40.0,37.5,12.5,8.75,15.0,0.65625,547.5,-97.5,-0.21666666666666667,2.7777777777777777,8.88888888888889,8.333333333333332,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652257179,Dark Chocolate Cherry Cashew,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/225/7179/front_en.3.400.jpg,380.952380952381,10.0,55.0,25.0,30.0,7.5,15.0,0.125,485.0,-104.04761904761898,-0.2731249999999998,2.6249999999999996,14.437499999999998,6.562499999999999,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652257230,Barre chocolat noir et caramel beurre sale,kind,Mars,FRANCE|US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/225/7230/front_fr.34.400.jpg,450.0,17.5,40.0,35.0,0.0,0.0,0.0,0.875,545.0,-95.0,-0.2111111111111111,3.888888888888889,8.88888888888889,7.777777777777778,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652257247,Caramel Almond & Sea Salt,kind,Mars,FRANCE|US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/225/7247/front_en.36.400.jpg,400.0,15.0,20.0,40.0,15.0,7.5,20.0,0.75,500.0,-100.0,-0.25,3.75,5.0,10.0,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652270291,Caramel almond & sea salt bars- oz/,kind,Mars,FRANCE|US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/227/0291/front_en.7.400.jpg,425.0,15.0,40.0,37.5,12.5,7.5,17.5,0.78125,557.5,-132.5,-0.31176470588235294,3.5294117647058822,9.411764705882353,8.823529411764707,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652271427,Kind Dark Chocolate Cherry Cashew,kind,Mars,FRANCE|US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/227/1427/front_en.9.400.jpg,400.0,10.0,55.0,25.0,27.5,7.5,15.0,0.125,485.0,-85.0,-0.2125,2.5,13.750000000000002,6.25,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652271502,Cranberry Almond,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/227/1502/front_en.5.400.jpg,400.0,12.5,47.5,30.0,20.0,2.5,12.5,0.125,510.0,-110.0,-0.275,3.125,11.875,7.5,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652273728,Caramel Almond & Sea Salt Bars,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/227/3728/front_en.3.400.jpg,425.0,15.0,40.0,37.5,12.5,7.5,17.5,0.78125,557.5,-132.5,-0.31176470588235294,3.5294117647058822,9.411764705882353,8.823529411764707,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652279461,Dark Chocolate Nuts & Sea Salt,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/227/9461/front_en.36.400.jpg,450.0,15.0,40.0,35.0,15.0,7.5,15.0,0.875,535.0,-85.0,-0.18888888888888888,3.3333333333333335,8.88888888888889,7.777777777777778,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652279492,Caramel Almond & Sea Salt,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/227/9492/front_en.4.400.jpg,450.0,15.0,40.0,40.0,15.0,7.5,20.0,0.75,580.0,-130.0,-0.28888888888888886,3.3333333333333335,8.88888888888889,8.88888888888889,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652279638,Kind Minis Dark Chocolate Nuts & Sea Salt / Caramel Almond & Sea Salt,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/227/9638/front_en.37.400.jpg,450.0,15.0,40.0,35.0,15.0,7.5,,0.875,535.0,-85.0,-0.18888888888888888,3.3333333333333335,8.88888888888889,7.777777777777778,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
602652429576,Dark Chocolate Nuts & Sea Salt,kind,Mars,US_CANADA,snacks,https://images.openfoodfacts.org/images/products/060/265/242/9576/front_en.3.400.jpg,357.142857142857,9.52,47.6,33.3,19.0,7.13809523809524,9.51904761904762,0.775,528.18,-171.03714285714295,-0.47890400000000044,2.665600000000001,13.328000000000007,9.324000000000003,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,,not_beverage,True,False,False
