region,category,metric,tail_band,tail_direction,barcode,product_name,brand,company,off_categories,image_url,metric_value,nutrition_quality_status,nutrition_quality_reason,energy_macro_exception_type,suggested_pattern_label
FRANCE,beverages,salt_g_100g,P5-P10,bottom,8714100249123,Lipton Infusion Réglisse Menthe 10 Capsules,lipton,LIPTON Teas and Infusions,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Infusions",https://images.openfoodfacts.org/images/products/871/410/024/9123/front_fr.4.400.jpg,0.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P5-P10,bottom,8714100089514,PURE LEAF Thé Noir aux fruits rouges poche vrac 200g,pure leaf,,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés",https://images.openfoodfacts.org/images/products/871/410/008/9514/front_fr.3.400.jpg,0.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P5-P10,bottom,8713300047003,Jus d'orange,appelsientje,,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits à base de concentré, Jus d'orange, Jus d'orange à base de concentré",https://images.openfoodfacts.org/images/products/871/330/004/7003/front_fr.79.400.jpg,0.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P5-P10,bottom,8713245168023,Smoothie aardbei-banaan,mcdonald's,,"Plantaardige levensmiddelen en dranken,Plantaardige dranken,Smoothies",https://images.openfoodfacts.org/images/products/871/324/516/8023/front_fr.13.400.jpg,0.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P5-P10,bottom,8712857971830,Tropical Nata De Coco Coconut,tropical,,"Boissons, Boissons sans alcool, Boissons sans sucre ajouté",https://images.openfoodfacts.org/images/products/871/285/797/1830/front_fr.8.400.jpg,0.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P5-P10,bottom,855235002042,Passion Fruit with Tumeric,bruce cost ginger ale,,"Beverages, Carbonated drinks, Sodas, en:sweetened-beverages",https://images.openfoodfacts.org/images/products/085/523/500/2042/front_en.12.400.jpg,0.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,5054267006355,Lucozade Sport Orange,lucozade,,"Boissons,Boisson diététique pour le sport",,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,325622677187400,Boisson végétale Amande griléle sans sucre - 1L,u,U,"Boissons et préparations de boissons, Aliments et boissons à base de végétaux, Boissons, Substituts de produits laitiers, Substituts du lait, Boissons à base de végétaux, Boissons végétales",,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,54000575,Powerade Mountain Blast,powerade,Coca-Cola,"Boissons,Boisson diététique pour le sport",https://images.openfoodfacts.org/images/products/000/005/400/0575/front_fr.7.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,54000599,"Powerade Citrus 0,500 ML (12PZ)",powerade,Coca-Cola,Boisson diététique pour le sport,https://images.openfoodfacts.org/images/products/000/005/400/0599/front_fr.15.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,54000605,Powerade Orange,powerade,Coca-Cola,"Boissons,Boissons édulcorées,Boissons avec sucre ajouté,Boisson diététique pour le sport",https://images.openfoodfacts.org/images/products/000/005/400/0605/front_it.19.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,25000313,Haltbare Vollmilch,penny,,"Getränke und Getränkezubereitungen, Getränke",https://images.openfoodfacts.org/images/products/000/002/500/0313/front_de.13.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,3088543407507,Sirop de fleurs de coco,sunny life,,"Boissons, Sirops, Sirops aromatisés, Sirops de coco",https://images.openfoodfacts.org/images/products/308/854/340/7507/front_fr.15.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,5449000085276,Powerade Ice Storm 50CL (X12),powerade,Coca-Cola,"Boissons,Boisson diététique pour le sport",https://images.openfoodfacts.org/images/products/544/900/008/5276/front_fr.10.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,8018848000023,Orzo tostato solubile,baule volante,,"Cibi e bevande a base vegetale, Bevande, Cibi a base vegetale, Bevande a base di piante, Bevande istantanee, en:Cereals-based beverages, Orzo solubile",https://images.openfoodfacts.org/images/products/801/884/800/0023/front_it.11.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,325622668109800,Boisson végétale saveur amande 1l,u,U,"Boissons et préparations de boissons, Aliments et boissons à base de végétaux, Boissons, Substituts de produits laitiers, Substituts du lait, Boissons à base de végétaux, Boissons végétales",,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,3376370157277,Sirop de mûre,pages,,"Boissons, Sirops, Sirops aromatisés, Sirops de mûre",https://images.openfoodfacts.org/images/products/337/637/015/7277/front_fr.3.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,3175681100817,Boisson Soja du Sud-Ouest,cereal bio,Otsuka / Nutrition & Santé,"Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Légumineuses et dérivés,Substituts de produits laitiers,Substituts du lait,Boissons à base de végétaux,Boissons végétales,Boissons végétales de légumineuses,Boissons végétales de soja,Boissons avec sucre ajouté,Boissons de soja nature non sucrées,Boisson au soja nature enrichie en calcium",https://images.openfoodfacts.org/images/products/317/568/110/0817/front_fr.48.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,5775345121578,Sunquick Laranja - orange,sunquick,,Sumos de fruta concentrados,https://images.openfoodfacts.org/images/products/577/534/512/1578/front_fr.4.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,5054267000537,Lucozade sport,lucozade,,"Boissons,Boisson diététique pour le sport",https://images.openfoodfacts.org/images/products/505/426/700/0537/front_fr.4.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,20084035,Family Cappuccino Chocolate,lidl,Lidl,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Cacao et dérivés,Préparations pour boissons,Produits déshydratés,Produits lyophilisés à reconstituer,Cacaos et chocolats en poudre,Cafés,Boissons instantanées,Boissons lyophilisées,Cafés solubles,Cappuccino en poudre",https://images.openfoodfacts.org/images/products/000/002/008/4035/front_fr.6.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,3263855095639,pur jus de carottes bio,franprix,Franprix,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Aliments et boissons à base de légumes, Jus et nectars, Boissons aux légumes, Jus de légumes, Jus de carotte",https://images.openfoodfacts.org/images/products/326/385/509/5639/front_fr.16.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,3256226771874,Boisson amande grillée sans sucre,u,U,"Boissons et préparations de boissons, Aliments et boissons à base de végétaux, Boissons, Substituts de produits laitiers, Substituts du lait, Boissons à base de végétaux, Boissons végétales",https://images.openfoodfacts.org/images/products/325/622/677/1874/front_en.3.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,4316268565783,Captains Tea Teegetränk Typ Zitrone,captains tea,,"Beverages,Artificially sweetened beverages",https://images.openfoodfacts.org/images/products/431/626/856/5783/front_en.3.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,8001160002950,"Gatorade Boisson pour le sport saveur citron 0,5 L",gatorade,PepsiCo,Boisson diététique pour le sport,https://images.openfoodfacts.org/images/products/800/116/000/2950/front_fr.11.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P80-P90,top,8001160001892,Saveur Orange Sanguine,gatorade,PepsiCo,"Boissons,Boissons édulcorées,Boissons sans sucre ajouté,Boissons énergisantes,Boissons avec sucre ajouté,Boisson diététique pour le sport",https://images.openfoodfacts.org/images/products/800/116/000/1892/front_fr.7.400.jpg,0.13,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,3596710473144,Pur jus tomate bio,auchan,Auchan,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Boissons à base de végétaux, Aliments et boissons à base de légumes, Légumes et dérivés, Jus et nectars, Boissons aux légumes, Tomates et dérivés, Jus de légumes, Jus de tomates",https://images.openfoodfacts.org/images/products/359/671/047/3144/front_fr.22.400.jpg,0.3,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,3760227110599,Jus Artisanal BiO,sibio!,,en:tomato-juices,https://images.openfoodfacts.org/images/products/376/022/711/0599/front_fr.4.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,3401020285403,Protifast Prêt à Boire Saveur Vanille,protifast,,"Boissons, Boissons édulcorées, Boisson à la vanille riche en protéine",https://images.openfoodfacts.org/images/products/340/102/028/5403/front_fr.19.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,20020408,sirop de cassis,plein sud,,"Boissons, Sirops, Sirops aromatisés, Sirops de cassis, Boissons avec sucre ajouté",https://images.openfoodfacts.org/images/products/000/002/002/0408/front_fr.4.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,20020385,"Sirop De Menthe, 1 Litre, Marque Plein Sud",plein sud,,"Boissons, Sirops, Sirops aromatisés, Sirops de menthe",,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,20020378,Sirop de grenadine,plein sud,,"Boissons, Sirops, Sirops aromatisés, Sirops de grenadine, Boissons avec sucre ajouté",https://images.openfoodfacts.org/images/products/000/002/002/0378/front_fr.17.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,20020361,Sirop de citron,plein sud,,"Boissons, Sirops, Sirops aromatisés, Boissons sans sucre ajouté, Sirops de citron",https://images.openfoodfacts.org/images/products/000/002/002/0361/front_fr.3.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,3596710469727,Pur jus de tomate salé à 3 g/L - Origine Marmande.,auchan,Auchan,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Boissons à base de végétaux, Aliments et boissons à base de légumes, Légumes et dérivés, Jus et nectars, Boissons aux légumes, Tomates et dérivés, Jus de légumes, Jus de tomates, Boissons et préparations de boissons, Boissons aux fruits, Jus de fruits",https://images.openfoodfacts.org/images/products/359/671/046/9727/front_fr.49.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,4902032510310,Maeukin mirin fu - 500ML,marukin,,"Pića i pripravci za piće, Pića, Alkoholna pića, Začini, Vina, Umaci, Mirin",https://images.openfoodfacts.org/images/products/490/203/251/0310/front_hr.38.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,20037468,Sirop de grenadine,captain soif,,"Boissons, Boissons avec sucre ajouté",https://images.openfoodfacts.org/images/products/000/002/003/7468/front_fr.9.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,7612100062326,Ovaltine,ovaltine,,"Beverages, Cocoa and its products, Cocoa and chocolate powders, Instant beverages, Chocolate powders",https://images.openfoodfacts.org/images/products/761/210/006/2326/front_en.23.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,7612100059135,Ovomaltine,ovomaltine,,"Boissons, Boissons instantanées",https://images.openfoodfacts.org/images/products/761/210/005/9135/front_fr.4.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,8710400486749,"Kers, appel, limoen",albert heijn,,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices",https://images.openfoodfacts.org/images/products/871/040/048/6749/front_nl.17.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,3257980017789,Sirop de pomme,cora,Cora,"Boissons, Sirops, Sirops aromatisés, Boissons sans sucre ajouté, Sirops de pomme, Boissons avec sucre ajouté",https://images.openfoodfacts.org/images/products/325/798/001/7789/front_fr.17.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,3257980017741,Sirop de Menthe CORA,cora,Cora,"Boissons, Sirops, Sirops aromatisés, Sirops de menthe, Boissons avec sucre ajouté",https://images.openfoodfacts.org/images/products/325/798/001/7741/front_fr.16.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,3257980017734,Sirop de grenadine,cora,Cora,"Boissons, Sirops, Sirops aromatisés, Sirops de grenadine",https://images.openfoodfacts.org/images/products/325/798/001/7734/front_fr.52.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,3760227110285,Tomate,sibio!,,en:tomato-juices,https://images.openfoodfacts.org/images/products/376/022/711/0285/front_fr.4.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,3564707169080,100% pur jus légumes,bio village,Leclerc,"Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Aliments et boissons à base de légumes,Jus et nectars,Boissons aux légumes,Jus de légumes",https://images.openfoodfacts.org/images/products/356/470/716/9080/front_fr.12.400.jpg,0.3,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,4792024009379,HOW oñoes Maggi Coconut Milk Powder Mix LAIT DE NO,maggi,Nestlé,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Substituts de produits laitiers, Substituts du lait, Boissons à base de végétaux, Boissons végétales, Crèmes végétales, Crèmes végétales pour cuisiner, Laits et crèmes de coco",https://images.openfoodfacts.org/images/products/479/202/400/9379/front_fr.4.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P90-P95,top,3263855000817,Pur jus de tomate,leader price,Leader Price,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Boissons à base de végétaux, Aliments et boissons à base de légumes, Légumes et dérivés, Jus et nectars, Boissons aux légumes, Tomates et dérivés, Jus de légumes, Jus de tomates",https://images.openfoodfacts.org/images/products/326/385/500/0817/front_fr.6.400.jpg,0.3,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,7613034155276,Nescafé Dolce Gusto Chococino Caramel,nestle,Nestlé,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Petit-déjeuners, Cacao et dérivés, Boissons chaudes, Cacaos et chocolats en poudre, Cafés, Boissons instantanées, Dosettes, Chocolats en poudre, Cafés en dosettes, Dosettes Dolce Gusto, Cafés en dosettes compatible Dolce Gusto, Boissons avec sucre ajouté",https://images.openfoodfacts.org/images/products/761/303/415/5276/front_fr.7.400.jpg,1.67,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,3770006789052,Cacao cru,la noix du tigre,,"Boissons, Cacao cru",https://images.openfoodfacts.org/images/products/377/000/678/9052/front_fr.4.400.jpg,1.67,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,738545010481,Salsa Clasica,la botanera,,Boissons,https://images.openfoodfacts.org/images/products/073/854/501/0481/front_en.9.400.jpg,1.675,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,5701182014605,Chai latte,fredsted,,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Poudre pour boisson",https://images.openfoodfacts.org/images/products/570/118/201/4605/front_fr.34.400.jpg,1.7,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,20419011,Chicorée café au lait,bellarom,,"Aliments et boissons à base de végétaux,Boissons,Boissons chaudes,Boissons à base de végétaux,Boissons instantanées,en:Instant coffee substitutes,Chicorée soluble",https://images.openfoodfacts.org/images/products/000/002/041/9011/front_fr.17.400.jpg,1.7,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,8801128541725,Paldo Chloella Green Tea Cup Noodles 65G,unknown,,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Thés verts",,1.7,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,7613030333418,Kisiel wiśniowy winiary,unknown,,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons instantanées, Chicorée soluble",https://images.openfoodfacts.org/images/products/761/303/033/3418/front_fr.3.400.jpg,1.7,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,3564706511408,Cappuccino noisette boite,marque repere,Leclerc,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Cafés, Boissons instantanées, Cafés solubles, Cappuccino en poudre",https://images.openfoodfacts.org/images/products/356/470/651/1408/front_fr.13.400.jpg,1.7,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,9421905879361,Grated mozzarella,unknown,,Plant-based milk alternatives,https://images.openfoodfacts.org/images/products/942/190/587/9361/front_fr.3.400.jpg,1.7,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,5060122038584,M&MS Hot Chocolate,m & m's,,"Boissons et préparations de boissons, Boissons, Cacao et dérivés, Préparations pour boissons, Cacaos et chocolats en poudre, Boissons instantanées, Chocolats en poudre",https://images.openfoodfacts.org/images/products/506/012/203/8584/front_fr.4.400.jpg,1.7,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,4052700073453,Cappuccino Stracciatella,kruger,,"Getränke und Getränkezubereitungen, Pflanzliche Lebensmittel und Getränke, Getränke, Pflanzliche Lebensmittel, Getränkezubereitungen, Kaffees, Heißgetränke zum Aufgließen, Lösliche Kaffees, Cappuccinopulver",https://images.openfoodfacts.org/images/products/405/270/007/3453/front_de.12.400.jpg,1.7,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,11085548,Ricoré lidl,bellarom,,"Boissons,Boissons instantanées,Chicorée et café en poudre soluble",https://images.openfoodfacts.org/images/products/000/001/108/5548/front_fr.3.400.jpg,1.7,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,8410862003101,Aceitunas manzanilla verde deshuesada,unknown,,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Infusions, Camomille",https://images.openfoodfacts.org/images/products/841/086/200/3101/front_fr.4.400.jpg,1.7,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,5900864780733,FREEEAT GLUTENFREI,unknown,,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons à base de végétaux",https://images.openfoodfacts.org/images/products/590/086/478/0733/front_fr.3.400.jpg,1.7,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,748927024197,100% Casein Gold Standard - Crème De Vanille - 90,optimum nutrition,,Boissons,https://images.openfoodfacts.org/images/products/074/892/702/4197/front_en.17.400.jpg,1.74242424242424,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,20104061,"Granaroma Cappuccino, Wiener Melange",bellarom,,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Cafés, Boissons sans sucre ajouté, Boissons avec sucre ajouté",https://images.openfoodfacts.org/images/products/000/002/010/4061/front_fr.3.400.jpg,1.75,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,20203078,Chicorée et café,unknown,,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons instantanées, Chicorée soluble",https://images.openfoodfacts.org/images/products/000/002/020/3078/front_fr.4.400.jpg,1.75,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,838766111124,Protein + Nutrition Vanilla,vega,,Beverages,https://images.openfoodfacts.org/images/products/083/876/611/1124/front_en.12.400.jpg,1.764705882353,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,762111243157,Starbucks Barbecue Chips,teavana,,Boissons,https://images.openfoodfacts.org/images/products/076/211/124/3157/front_fr.16.400.jpg,1.7982456140351,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P95-P99,top,3547102222178,Minuty,unknown,,"Boissons, Boissons alcoolisées, Vins",https://images.openfoodfacts.org/images/products/354/710/222/2178/front_fr.3.400.jpg,1.8,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,5601151979099,Sumol Orange,sumol,,Boissons,https://images.openfoodfacts.org/images/products/560/115/197/9099/front_fr.36.400.jpg,30.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,8993058104702,Extra Joss Active,kalbe,,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Dietary supplements,Energy drinks,Powdered energy drink",https://images.openfoodfacts.org/images/products/899/305/810/4702/front_en.29.400.jpg,30.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,3119070012053,Ogeu Intense,ogeu,,"Boissons,Eau minérale naturelle gazéifiée",https://images.openfoodfacts.org/images/products/311/907/001/2053/front_fr.4.400.jpg,30.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,5449000037947,Fanta pomme 1ل,fanta,Coca-Cola,"Beverages and beverages preparations, Beverages, Carbonated drinks, Sodas, en:sweetened-beverages",https://images.openfoodfacts.org/images/products/544/900/003/7947/front_ar.18.400.jpg,32.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,4066447477337,,mivolis,,"Sweeteners, Food additives, Sugar substitutes, Sugars, Artificial sugar substitutes, en:artificially-sweetened-beverages",https://images.openfoodfacts.org/images/products/406/644/747/7337/front_en.14.400.jpg,34.15,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,6164001199034,Safari king,unknown,,water,https://images.openfoodfacts.org/images/products/616/400/119/9034/front_fr.6.400.jpg,35.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,5038862000963,Innocent kids,innocent,Coca-Cola,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Smoothies",https://images.openfoodfacts.org/images/products/503/886/200/0963/front_fr.14.400.jpg,36.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,3596710474479,Thé glacé Pêche - saveur pêche,auchan,Auchan,"Boissons, Surgelés, Boissons au thé, Thés glacés, Thés glacés saveur pêche, Boissons et préparations de boissons",https://images.openfoodfacts.org/images/products/359/671/047/4479/front_fr.85.400.jpg,50.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,4005500321972,Fondor (angebrochen),maggi,Nestlé,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Gewürzmittel, en:Herbs and spices, Gewürze, Lebensmittelzusatzstoff, Aromen, Gewürzmischung, Beverages",https://images.openfoodfacts.org/images/products/400/550/032/1972/front_en.54.400.jpg,59.4,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,3770030614030,Eau de coco,maya,,en:coconut-waters,https://images.openfoodfacts.org/images/products/377/003/061/4030/front_en.6.400.jpg,60.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,5904941751302,Blu Energy Drink,blu,,"Boissons, Boissons énergisantes",https://images.openfoodfacts.org/images/products/590/494/175/1302/front_fr.6.400.jpg,64.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,8901571000036,Horlicks - chocolate delight flavour,unknown,,"Beverages and beverages preparations, Beverages, Sweetened beverages, en:instant-beverages",https://images.openfoodfacts.org/images/products/890/157/100/0036/front_fr.3.400.jpg,74.0,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,3256221106381,Eau minérale naturelle gazeuse fines bulles 6x1l,u,U,"Boissons et préparations de boissons,Boissons,Boissons gazeuses,Eaux,Eaux gazeuses",https://images.openfoodfacts.org/images/products/325/622/110/6381/front_fr.40.400.jpg,77.5,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,3256223510308,"Eau minérale naturelle gazeuse 6x1,25l",u,U,"Beverages and beverages preparations,Beverages,Carbonated drinks,Waters,Carbonated waters",https://images.openfoodfacts.org/images/products/325/622/351/0308/front_fr.59.400.jpg,77.5,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,3256225718450,Eau de source des montagnes des Pyrenées 12 bouteilles de 33cl,u,U,"Beverages and beverages preparations,Beverages,Waters",https://images.openfoodfacts.org/images/products/325/622/571/8450/front_fr.54.400.jpg,87.5,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,3256223010488,Eau de source des montagnes des Pyrenées 6 bouteilles de 50cl,u,U,"Beverages and beverages preparations,Beverages,Waters,Spring waters",https://images.openfoodfacts.org/images/products/325/622/301/0488/front_fr.47.400.jpg,87.5,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,3256223010464,"Eau de source des montagnes des Pyrénées pack bouteille 6x1,5l",u,U,"Beverages and beverages preparations,Beverages,Waters",https://images.openfoodfacts.org/images/products/325/622/301/0464/front_fr.20.400.jpg,87.5,valid,,,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,8029054067748,Scented sea salt,tuscany road,,"Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Infusions",https://images.openfoodfacts.org/images/products/802/905/406/7748/front_fr.4.400.jpg,88.0,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,likely_category_scope_noise
FRANCE,beverages,salt_g_100g,P99-P100,top,20713201,Gros Sel de Mer / Penny: Caffè Latte Macchiato,penny ready,,"Gewürzmittel,Salze,Meersalze,Grobe Salze,en:groceries,Milchmischgetränk",https://images.openfoodfacts.org/images/products/000/002/071/3201/front_fr.22.400.jpg,98.0,valid,,,likely_category_scope_noise
