barcode,product_name,brand,company,region,category,image_url,energy_kcal_100g,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,nutrition_quality_status,nutrition_quality_reason,energy_macro_exception_type,beverage_view_segment,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts
3564700813935,Jus d'orange gazeuse,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/081/3935/front_fr.46.400.jpg,31.0,0.5,7.7,0.5,7.7,0.1,0.5,0.0,37.3,-6.299999999999997,-0.2032258064516128,1.6129032258064515,24.838709677419356,1.6129032258064515,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564700814017,Soda tonic,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/081/4017/front_fr.18.400.jpg,31.7877629063098,0.5,7.8,0.5,7.8,0.5,0.5,0.0,37.7,-5.912237093690202,-0.18599097744360726,1.5729323308270653,24.537744360902217,1.5729323308270653,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564700814093,Sprink's,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/081/4093/front_fr.4.400.jpg,33.0,0.5,8.3,0.5,8.3,0.5,0.5,0.01,39.7,-6.700000000000003,-0.20303030303030312,1.5151515151515151,25.151515151515152,1.5151515151515151,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564700814260,Diabolo grenadine,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/081/4260/front_fr.25.400.jpg,29.0,0.5,7.3,0.5,7.3,0.1,0.5,0.01,35.7,-6.700000000000003,-0.2310344827586208,1.7241379310344827,25.17241379310345,1.7241379310344827,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,beverage_preparations_and_alcohol,True,True,True
3564700820162,Rosso apéritif sans alcool,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/082/0162/front_fr.11.400.jpg,28.0,0.5,7.0,0.5,7.0,0.1,0.5,0.01,34.5,-6.5,-0.23214285714285715,1.7857142857142856,25.0,1.7857142857142856,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted;alcohol_formula_exception_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10;alcohol_formula_exception_energy_le100,beverage_preparations_and_alcohol,True,True,True
3564700843604,Jus Multiffuits,jafaden,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/084/3604/front_fr.3.400.jpg,40.0,0.5,10.0,0.5,10.0,0.1,,,46.5,-6.5,-0.1625,1.25,25.0,1.25,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564700843802,100% pur jus multifruits,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/084/3802/front_fr.41.400.jpg,40.0,0.5,10.0,0.5,10.0,0.1,0.5,0.0,46.5,-6.5,-0.1625,1.25,25.0,1.25,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564700851432,Jus de citron vert,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/085/1432/front_fr.16.400.jpg,23.0,0.5,0.6,0.0,0.5,0.0,0.0,0.0,4.4,18.6,0.8086956521739131,2.1739130434782608,2.608695652173913,0.0,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted,small_absolute_kcal_gap_le20,ready_to_drink_beverages,True,True,True
3564700852231,Boisson à base de vin rosé fraise 8% vol.,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/085/2231/front_fr.19.400.jpg,90.073425,0.0189,11.673485,0.0075,11.528585,0.00015,0.114,0.008576165,46.837039999999995,43.236385000000006,0.4800126674432554,0.02098288146587076,12.959965716858218,0.008326540264234428,valid,energy_macro_difference_15pct_or_more;alcohol_formula_exception_accepted,alcohol_formula_exception_energy_le100,beverage_preparations_and_alcohol,True,True,True
3564700863299,Capsules de café noisette x 10,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/086/3299/front_fr.15.400.jpg,1.0,0.1,0.0,0.0,0.0,0.0,19.305,0.0,0.4,0.6,0.6,10.0,0.0,0.0,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,beverage_preparations_and_alcohol,True,True,True
3564700874813,Boisson tropical,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/087/4813/front_fr.18.400.jpg,27.0,0.5,6.8,0.5,6.8,0.5,0.5,0.0,33.7,-6.700000000000003,-0.24814814814814826,1.8518518518518516,25.185185185185183,1.8518518518518516,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564700891742,Fresh Tea Thé vert infusé Saveur Menthe,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/089/1742/front_fr.28.400.jpg,19.0,0.5,4.7,0.5,4.7,0.1,0.5,0.01,25.3,-6.300000000000001,-0.3315789473684211,2.631578947368421,24.73684210526316,2.631578947368421,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,beverage_preparations_and_alcohol,True,True,True
3564700891902,Boisson au thé infusé maté citron,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/089/1902/front_fr.23.400.jpg,19.0,0.5,4.7,0.5,4.7,0.1,0.5,0.01,25.3,-6.300000000000001,-0.3315789473684211,2.631578947368421,24.73684210526316,2.631578947368421,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,beverage_preparations_and_alcohol,True,True,True
3564706504653,Tonic,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/650/4653/front_fr.19.400.jpg,31.0,0.5,7.8,0.5,7.8,0.1,0.5,0.01,37.7,-6.700000000000003,-0.2161290322580646,1.6129032258064515,25.161290322580644,1.6129032258064515,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706504691,Sprink's - Tonic,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/650/4691/front_fr.4.400.jpg,31.0,0.5,7.8,0.5,7.8,0.1,0.5,0.01,37.7,-6.700000000000003,-0.2161290322580646,1.6129032258064515,25.161290322580644,1.6129032258064515,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706517509,Capsules de café intense x 30,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/651/7509/front_fr.14.400.jpg,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,1.0,0.0,0.0,0.0,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,beverage_preparations_and_alcohol,True,True,True
3564706521506,Saveurs d’hiver pomme fleur de sureau,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/652/1506/front_fr.4.400.jpg,40.0,0.5,10.0,0.5,9.8,0.1,0.5,0.01,46.5,-6.5,-0.1625,1.25,25.0,1.25,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706532182,Citronnade,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/653/2182/front_fr.19.400.jpg,18.0,0.5,4.1,0.5,4.1,0.1,0.5,0.01,22.9,-4.899999999999999,-0.27222222222222214,2.7777777777777777,22.777777777777775,2.7777777777777777,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706532298,Fresh tea,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/653/2298/front_fr.4.400.jpg,24.0,0.5,6.1,0.5,6.0,0.1,,0.02,30.9,-6.899999999999999,-0.2874999999999999,2.083333333333333,25.416666666666664,2.083333333333333,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,beverage_preparations_and_alcohol,True,True,True
3564706552142,Infusion Tilleul saveur Miel,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/655/2142/front_fr.3.400.jpg,1.0,0.1,0.2,0.0,0.0,0.0,,0.0,1.2000000000000002,-0.20000000000000018,-0.20000000000000018,10.0,20.0,0.0,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,beverage_preparations_and_alcohol,True,True,True
3564706553934,Jafun multifruits,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/655/3934/front_fr.14.400.jpg,38.0,0.5,9.5,0.5,9.5,0.1,,0.01,44.5,-6.5,-0.17105263157894737,1.3157894736842104,25.0,1.3157894736842104,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706553941,Boisson multifruits Jafun - 10 x 20 cl UNITÉ,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/655/3941/front_fr.16.400.jpg,38.0,0.5,9.5,0.5,9.5,0.1,0.5,0.0,44.5,-6.5,-0.17105263157894737,1.3157894736842104,25.0,1.3157894736842104,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706567832,Eau de coco brique,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/656/7832/front_fr.3.400.jpg,8.0,0.5,2.1,0.5,2.1,0.1,0.5,0.05,14.9,-6.9,-0.8625,6.25,26.25,6.25,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706572232,Panaché - Marque Repère - Marque Repère,unknown,,FRANCE,beverages,,27.0,0.5,6.3,0.5,6.0,0.1,0.5,,31.7,-4.699999999999999,-0.17407407407407405,1.8518518518518516,23.333333333333332,1.8518518518518516,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,unknown_beverage_segment,True,True,True
3564706579194,Jus de pomme,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/657/9194/front_fr.61.400.jpg,40.0,0.5,10.0,0.5,10.0,0.1,0.5,0.01,46.5,-6.5,-0.1625,1.25,25.0,1.25,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706583184,Panaché,scamark,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/658/3184/front_fr.3.400.jpg,9.6969696969697,0.151515151515152,2.39393939393939,0.151515151515152,2.21212121212121,0.0303030303030303,,0.003030303030303,11.545454545454536,-1.8484848484848353,-0.19062499999999857,1.5625000000000042,24.68749999999995,1.5625000000000042,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,beverage_preparations_and_alcohol,True,True,True
3564706588172,Sprink's Saveur Ginger Ale,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/658/8172/front_fr.14.400.jpg,30.0,0.5,7.6,0.5,7.5,0.1,0.5,0.01,36.9,-6.899999999999999,-0.22999999999999995,1.6666666666666667,25.33333333333333,1.6666666666666667,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706592018,Clear cola,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/659/2018/front_fr.23.400.jpg,34.0,0.5,8.4,0.5,8.4,0.1,0.5,0.01,40.1,-6.100000000000001,-0.17941176470588238,1.4705882352941175,24.705882352941178,1.4705882352941175,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706594708,Café espresso équilibré,plantation,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/659/4708/front_fr.13.400.jpg,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.6,10.0,0.0,0.0,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,beverage_preparations_and_alcohol,True,True,True
3564706599345,Jus d'orange eau de coco et mandarine,jafaden,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/659/9345/front_fr.12.400.jpg,32.0,0.6,7.5,0.5,7.5,0.1,0.5,0.03,36.9,-4.899999999999999,-0.15312499999999996,1.875,23.4375,1.5625,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706599383,100% pur jus Multifruits 30% moins sucré,jafaden,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/659/9383/front_fr.43.400.jpg,27.0,0.5,6.7,0.5,6.7,0.1,0.5,0.05,33.3,-6.299999999999997,-0.23333333333333323,1.8518518518518516,24.814814814814813,1.8518518518518516,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706611283,Jus de tomates,recoltons l'avenir marque repere,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/661/1283/front_fr.3.400.jpg,17.0,0.6,3.4,0.49,3.4,0.09,0.6,0.4,20.41,-3.41,-0.20058823529411765,3.5294117647058822,20.0,2.8823529411764706,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706624795,Thé Noir Earl Grey,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/662/4795/front_fr.15.400.jpg,1.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,-0.20000000000000018,-0.20000000000000018,10.0,20.0,0.0,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,beverage_preparations_and_alcohol,True,True,True
3564706638792,Vin rosé sans alcool,festalie,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/663/8792/front_fr.3.400.jpg,20.0,0.5,5.0,0.5,3.7,0.1,0.5,0.1,26.5,-6.5,-0.325,2.5,25.0,2.5,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted;alcohol_formula_exception_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10;alcohol_formula_exception_energy_le100,beverage_preparations_and_alcohol,True,True,True
3564706638839,vin rouge sans alcool,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/663/8839/front_fr.3.400.jpg,29.0,0.5,7.3,0.5,4.1,0.1,0.5,,35.7,-6.700000000000003,-0.2310344827586208,1.7241379310344827,25.17241379310345,1.7241379310344827,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted;alcohol_formula_exception_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10;alcohol_formula_exception_energy_le100,beverage_preparations_and_alcohol,True,True,True
3564706641099,Fruit du verger,jafaden,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/664/1099/front_fr.19.400.jpg,40.0,0.5,9.9,0.5,9.9,0.1,0.5,0.01,46.1,-6.100000000000001,-0.15250000000000002,1.25,24.75,1.25,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706649026,Jus de pomme,jafaden,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/664/9026/front_fr.21.400.jpg,28.0,0.5,6.7,0.5,6.7,0.1,0.5,0.0,33.3,-5.299999999999997,-0.1892857142857142,1.7857142857142856,23.92857142857143,1.7857142857142856,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706649064,Multifruits,jafaden,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/664/9064/front_fr.3.400.jpg,31.0,0.5,7.4,0.5,7.4,0.1,0.5,0.01,36.1,-5.100000000000001,-0.16451612903225812,1.6129032258064515,23.870967741935484,1.6129032258064515,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706668614,Jafun orange,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/666/8614/front_fr.12.400.jpg,27.0,0.5,6.4,0.5,6.4,0.1,0.5,0.01,32.1,-5.100000000000001,-0.18888888888888894,1.8518518518518516,23.703703703703706,1.8518518518518516,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706668713,Jafun,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/666/8713/front_fr.11.400.jpg,27.0,0.5,6.4,0.5,6.4,0.1,0.5,,32.1,-5.100000000000001,-0.18888888888888894,1.8518518518518516,23.703703703703706,1.8518518518518516,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,unknown_beverage_segment,True,True,True
3564706668751,Jus de pêche abricot,jafun,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/666/8751/front_en.13.400.jpg,27.0,0.5,6.4,0.5,6.4,0.1,0.5,0.01,32.1,-5.100000000000001,-0.18888888888888894,1.8518518518518516,23.703703703703706,1.8518518518518516,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706668799,JAFUN pomme cassis framboise,le leclerc,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/666/8799/front_fr.10.400.jpg,27.0,0.5,6.4,0.5,6.4,0.1,0.5,0.01,32.1,-5.100000000000001,-0.18888888888888894,1.8518518518518516,23.703703703703706,1.8518518518518516,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,unknown_beverage_segment,True,True,True
3564706668836,Jafun pomme kiwi,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/666/8836/front_fr.3.400.jpg,26.0,0.5,6.4,0.5,6.4,0.1,0.5,,32.1,-6.100000000000001,-0.23461538461538467,1.9230769230769231,24.615384615384617,1.9230769230769231,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706668911,jafun tropicale,jafun,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/666/8911/front_fr.27.400.jpg,26.0,0.5,6.0,0.5,6.0,0.1,0.5,0.01,30.5,-4.5,-0.17307692307692307,1.9230769230769231,23.076923076923077,1.9230769230769231,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,unknown_beverage_segment,True,True,True
3564706668973,Jafun Tropical Light,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/666/8973/front_fr.21.400.jpg,6.0,0.5,1.2,0.5,1.2,0.1,0.5,0.01,11.3,-5.300000000000001,-0.8833333333333334,8.333333333333332,20.0,8.333333333333332,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706669055,Jafun,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/666/9055/front_fr.21.400.jpg,38.0,0.5,9.5,0.5,9.5,0.1,0.5,0.01,44.5,-6.5,-0.17105263157894737,1.3157894736842104,25.0,1.3157894736842104,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706669079,Jafun,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/666/9079/front_fr.9.400.jpg,33.0,0.5,8.2,0.5,8.2,0.1,0.5,,39.3,-6.299999999999997,-0.19090909090909083,1.5151515151515151,24.848484848484848,1.5151515151515151,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,unknown_beverage_segment,True,True,True
3564706671157,Jafun orange,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/667/1157/front_fr.3.400.jpg,27.0,0.5,6.4,0.5,6.4,0.1,0.5,,32.1,-5.100000000000001,-0.18888888888888894,1.8518518518518516,23.703703703703706,1.8518518518518516,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706673373,Pétillante aromatisé fruits rouge,unknown,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/667/3373/front_fr.3.400.jpg,28.0,0.5,6.9,0.5,6.9,0.1,0.5,,34.1,-6.100000000000001,-0.21785714285714292,1.7857142857142856,24.642857142857146,1.7857142857142856,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
3564706742536,Jafun,repere,,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/674/2536/front_fr.3.400.jpg,35.0,0.5,8.5,0.5,8.5,0.1,0.5,,40.5,-5.5,-0.15714285714285714,1.4285714285714286,24.285714285714285,1.4285714285714286,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,unknown_beverage_segment,True,True,True
3564706759664,Sirop de grenadine,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/675/9664/front_fr.13.400.jpg,43.0,0.5,11.0,0.5,11.0,0.1,0.5,0.01,50.5,-7.5,-0.1744186046511628,1.1627906976744187,25.581395348837212,1.1627906976744187,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,beverage_preparations_and_alcohol,True,True,True
3564706772014,Jafun fraise banane,marque repere,Leclerc,FRANCE,beverages,https://images.openfoodfacts.org/images/products/356/470/677/2014/front_fr.3.400.jpg,28.0,0.5,6.5,0.5,6.5,0.1,0.5,0.01,32.5,-4.5,-0.16071428571428573,1.7857142857142856,23.214285714285715,1.7857142857142856,valid,energy_macro_difference_15pct_or_more;energy_macro_small_absolute_gap_accepted;low_energy_beverage_macro_gap_accepted,small_absolute_kcal_gap_le20;beverage_energy_le60_abs_gap_le10,ready_to_drink_beverages,True,True,True
